g_id,node,chem
molecule_1121,20,H
molecule_1121,21,H
molecule_1121,22,H
molecule_1315,1,C
molecule_1315,2,C
molecule_1315,3,C
molecule_1315,4,C
molecule_1315,5,C
molecule_1315,6,N
molecule_1315,7,C
molecule_1315,8,C
molecule_1315,9,C
molecule_1315,10,O
molecule_1315,11,O
molecule_1315,12,C
molecule_1315,13,C
molecule_1315,14,N
molecule_1315,15,C
molecule_1315,16,N
molecule_1315,17,C
molecule_1315,18,C
molecule_1315,19,O
molecule_1315,20,O
molecule_1315,21,N
molecule_1315,22,H
molecule_1315,23,H
molecule_1315,24,H
molecule_1315,25,H
molecule_1315,26,H
molecule_1315,27,H
molecule_1315,28,H
molecule_1315,29,H
molecule_1315,30,H
molecule_1315,31,H
molecule_1315,32,H
molecule_1315,33,H
molecule_399,1,C
molecule_399,2,C
molecule_399,3,N
molecule_399,4,C
molecule_399,5,C
molecule_399,6,C
molecule_399,7,N
molecule_399,8,C
molecule_399,9,C
molecule_399,10,N
molecule_399,11,C
molecule_399,12,O
molecule_399,13,O
molecule_399,14,O
molecule_399,15,C
molecule_399,16,C
molecule_399,17,C
molecule_399,18,C
molecule_399,19,C
molecule_399,20,C
molecule_399,21,N
molecule_399,22,O
molecule_399,23,O
molecule_399,24,H
molecule_399,25,H
molecule_399,26,H
molecule_399,27,H
molecule_399,28,H
molecule_399,29,H
molecule_399,30,H
molecule_399,31,H
molecule_399,32,H
molecule_399,33,H
molecule_399,34,H
molecule_399,35,H
molecule_1122,1,C
molecule_1122,2,C
molecule_1122,3,C
molecule_1122,4,O
molecule_1122,5,O
molecule_1122,6,C
molecule_1122,7,C
molecule_1122,8,C
molecule_1122,9,C
molecule_1122,10,C
molecule_1122,11,H
molecule_1122,12,H
molecule_1122,13,H
molecule_1122,14,H
molecule_1122,15,H
molecule_1122,16,H
molecule_1122,17,H
molecule_1122,18,H
molecule_1122,19,H
molecule_1122,20,H
molecule_1122,21,H
molecule_1122,22,H
molecule_1122,23,H
molecule_1122,24,H
molecule_1552,1,C
molecule_1552,2,N
molecule_1552,3,C
molecule_1552,4,C
molecule_1552,5,O
molecule_1552,6,O
molecule_1552,7,C
molecule_1552,8,C
molecule_1552,9,C
molecule_1552,10,Br
molecule_1552,11,H
molecule_1552,12,H
molecule_1552,13,H
molecule_1552,14,H
molecule_1526,1,C
molecule_1526,2,C
molecule_1526,3,C
molecule_1526,4,C
molecule_1526,5,C
molecule_1526,6,C
molecule_1526,7,C
molecule_1526,8,O
molecule_1526,9,C
molecule_1526,10,C
molecule_1526,11,C
molecule_1526,12,H
molecule_1526,13,H
molecule_1526,14,H
molecule_1526,15,H
molecule_1526,16,H
molecule_1526,17,H
molecule_1526,18,H
molecule_1526,19,H
molecule_1526,20,H
molecule_1526,21,H
molecule_1526,22,H
molecule_1526,23,H
molecule_1526,24,H
molecule_1526,25,H
molecule_1526,26,H
molecule_1526,27,H
molecule_1526,28,H
molecule_1526,29,H
molecule_1027,1,C
molecule_1027,2,C
molecule_1027,3,C
molecule_1027,4,O
molecule_1027,5,C
molecule_1027,6,N
molecule_1027,7,C
molecule_1027,8,C
molecule_1027,9,C
molecule_1027,10,N
molecule_1027,11,H
molecule_1027,12,H
molecule_1027,13,H
molecule_1027,14,H
molecule_1027,15,H
molecule_1027,16,H
molecule_1027,17,H
molecule_1027,18,H
molecule_1027,19,H
molecule_1027,20,H
molecule_1095,1,C
molecule_1095,2,C
molecule_1095,3,C
molecule_1095,4,C
molecule_1095,5,C
molecule_1095,6,C
molecule_1095,7,C
molecule_1095,8,C
molecule_1095,9,C
molecule_1095,10,C
molecule_1095,11,C
molecule_1095,12,C
molecule_1095,13,C
molecule_1095,14,O
molecule_1095,15,C
molecule_1095,16,C
molecule_1095,17,C
molecule_1095,18,C
molecule_1095,19,C
molecule_1095,20,O
molecule_1095,21,H
molecule_1095,22,H
molecule_1095,23,H
molecule_1095,24,H
molecule_1095,25,H
molecule_1095,26,H
molecule_1095,27,H
molecule_1095,28,H
molecule_1095,29,H
molecule_1095,30,H
molecule_1095,31,H
molecule_1095,32,H
molecule_1095,33,H
molecule_1095,34,H
molecule_1095,35,H
molecule_1095,36,H
molecule_1095,37,H
molecule_1095,38,H
molecule_1095,39,H
molecule_1095,40,H
molecule_1095,41,H
molecule_1095,42,H
molecule_1782,1,C
molecule_1782,2,C
molecule_1782,3,C
molecule_1782,4,O
molecule_1782,5,C
molecule_1782,6,C
molecule_1782,7,C
molecule_1782,8,C
molecule_1782,9,C
molecule_1782,10,C
molecule_1782,11,C
molecule_1782,12,C
molecule_1782,13,C
molecule_1782,14,C
molecule_1782,15,C
molecule_1782,16,H
molecule_1782,17,H
molecule_1782,18,H
molecule_1782,19,H
molecule_1782,20,H
molecule_1782,21,H
molecule_1782,22,H
molecule_1782,23,H
molecule_1782,24,H
molecule_1782,25,H
molecule_317,1,C
molecule_317,2,C
molecule_317,3,C
molecule_317,4,C
molecule_317,5,C
molecule_317,6,C
molecule_317,7,C
molecule_317,8,C
molecule_317,9,C
molecule_317,10,C
molecule_317,11,C
molecule_317,12,C
molecule_317,13,C
molecule_317,14,C
molecule_317,15,C
molecule_317,16,C
molecule_317,17,C
molecule_317,18,O
molecule_317,19,C
molecule_317,20,C
molecule_317,21,C
molecule_317,22,H
molecule_317,23,H
molecule_317,24,H
molecule_317,25,H
molecule_317,26,H
molecule_317,27,H
molecule_317,28,H
molecule_317,29,H
molecule_317,30,H
molecule_317,31,H
molecule_317,32,H
molecule_317,33,H
molecule_2162,1,C
molecule_2162,2,C
molecule_2162,3,C
molecule_2162,4,N
molecule_2162,5,N
molecule_2162,6,C
molecule_2162,7,C
molecule_2162,8,C
molecule_2162,9,O
molecule_2162,10,O
molecule_2162,11,O
molecule_2162,12,O
molecule_2162,13,C
molecule_2162,14,H
molecule_2162,15,H
molecule_2162,16,H
molecule_2162,17,H
molecule_2162,18,H
molecule_2162,19,H
molecule_918,1,C
molecule_918,2,C
molecule_918,3,N
molecule_918,4,S
molecule_918,5,C
molecule_918,6,C
molecule_918,7,C
molecule_918,8,C
molecule_918,9,C
molecule_918,10,C
molecule_918,11,C
molecule_918,12,C
molecule_918,13,C
molecule_918,14,C
molecule_918,15,C
molecule_918,16,N
molecule_918,17,C
molecule_918,18,H
molecule_918,19,H
molecule_918,20,H
molecule_918,21,H
molecule_918,22,H
molecule_918,23,H
molecule_918,24,H
molecule_918,25,H
molecule_918,26,H
molecule_918,27,H
molecule_918,28,H
molecule_918,29,H
molecule_73,1,C
molecule_73,2,C
molecule_73,3,C
molecule_73,4,C
molecule_73,5,C
molecule_73,6,O
molecule_73,7,C
molecule_73,8,N
molecule_73,9,C
molecule_73,10,C
molecule_73,11,C
molecule_73,12,N
molecule_73,13,C
molecule_73,14,N
molecule_73,15,O
molecule_73,16,O
molecule_73,17,O
molecule_73,18,C
molecule_73,19,C
molecule_73,20,H
molecule_73,21,H
molecule_73,22,H
molecule_73,23,H
molecule_73,24,H
molecule_73,25,H
molecule_73,26,H
molecule_73,27,H
molecule_73,28,H
molecule_73,29,H
molecule_73,30,H
molecule_73,31,H
molecule_73,32,H
molecule_73,33,H
molecule_73,34,H
molecule_1191,1,C
molecule_1191,2,C
molecule_1191,3,C
molecule_1191,4,C
molecule_1191,5,O
molecule_1191,6,O
molecule_1191,7,C
molecule_1191,8,Cl
molecule_1191,9,O
molecule_1191,10,H
molecule_1191,11,H
molecule_1191,12,H
molecule_1191,13,H
molecule_1191,14,H
molecule_2235,1,C
molecule_2235,2,C
molecule_2235,3,C
molecule_2235,4,C
molecule_2235,5,C
molecule_2235,6,C
molecule_2235,7,C
molecule_2235,8,C
molecule_2235,9,C
molecule_2235,10,C
molecule_2235,11,C
molecule_2235,12,C
molecule_2235,13,C
molecule_2235,14,C
molecule_2235,15,C
molecule_2235,16,C
molecule_2235,17,N
molecule_2235,18,H
molecule_2235,19,H
molecule_2235,20,H
molecule_2235,21,H
molecule_2235,22,H
molecule_2235,23,H
molecule_2235,24,H
molecule_2235,25,H
molecule_2235,26,H
molecule_2235,27,H
molecule_2235,28,H
molecule_134,1,C
molecule_134,2,C
molecule_134,3,C
molecule_134,4,C
molecule_134,5,N
molecule_134,6,N
molecule_134,7,H
molecule_134,8,H
molecule_134,9,H
molecule_134,10,H
molecule_134,11,H
molecule_134,12,H
molecule_134,13,H
molecule_134,14,H
molecule_134,15,H
molecule_134,16,H
molecule_134,17,H
molecule_134,18,H
molecule_349,1,N
molecule_349,2,C
molecule_349,3,C
molecule_349,4,C
molecule_349,5,C
molecule_349,6,C
molecule_349,7,C
molecule_349,8,C
molecule_349,9,C
molecule_349,10,C
molecule_349,11,C
molecule_349,12,C
molecule_349,13,C
molecule_349,14,C
molecule_349,15,C
molecule_349,16,C
molecule_349,17,H
molecule_349,18,H
molecule_349,19,H
molecule_349,20,H
molecule_349,21,H
molecule_349,22,H
molecule_349,23,H
molecule_349,24,H
molecule_349,25,H
molecule_349,26,H
molecule_349,27,H
molecule_349,28,H
molecule_349,29,H
molecule_349,30,H
molecule_349,31,H
molecule_349,32,H
molecule_349,33,H
molecule_349,34,H
molecule_349,35,H
molecule_349,36,H
molecule_349,37,H
molecule_349,38,H
molecule_349,39,H
molecule_349,40,H
molecule_349,41,H
molecule_349,42,H
molecule_349,43,H
molecule_349,44,H
molecule_349,45,H
molecule_349,46,H
molecule_349,47,H
molecule_349,48,H
molecule_349,49,H
molecule_989,1,S
molecule_989,2,N
molecule_989,3,O
molecule_989,4,O
molecule_989,5,C
molecule_989,6,C
molecule_989,7,C
molecule_989,8,C
molecule_989,9,C
molecule_989,10,C
molecule_989,11,C
molecule_989,12,C
molecule_989,13,C
molecule_989,14,H
molecule_989,15,H
molecule_989,16,H
molecule_989,17,H
molecule_989,18,H
molecule_989,19,H
molecule_989,20,H
molecule_989,21,H
molecule_989,22,H
molecule_989,23,H
molecule_989,24,H
molecule_989,25,H
molecule_989,26,H
molecule_703,1,C
molecule_703,2,C
molecule_703,3,C
molecule_703,4,C
molecule_703,5,C
molecule_703,6,C
molecule_703,7,C
molecule_703,8,C
molecule_703,9,C
molecule_703,10,C
molecule_703,11,C
molecule_703,12,C
molecule_703,13,C
molecule_703,14,C
molecule_703,15,C
molecule_703,16,C
molecule_703,17,C
molecule_703,18,O
molecule_703,19,C
molecule_703,20,H
molecule_703,21,H
molecule_703,22,H
molecule_703,23,H
molecule_703,24,H
molecule_703,25,H
molecule_703,26,H
molecule_703,27,H
molecule_703,28,H
molecule_703,29,H
molecule_703,30,H
molecule_703,31,H
molecule_506,1,C
molecule_506,2,C
molecule_506,3,C
molecule_506,4,C
molecule_506,5,C
molecule_506,6,C
molecule_506,7,C
molecule_506,8,N
molecule_506,9,N
molecule_506,10,C
molecule_506,11,H
molecule_506,12,H
molecule_506,13,H
molecule_506,14,H
molecule_506,15,H
molecule_506,16,H
molecule_355,1,C
molecule_355,2,C
molecule_355,3,C
molecule_355,4,C
molecule_355,5,C
molecule_355,6,C
molecule_355,7,C
molecule_355,8,C
molecule_355,9,C
molecule_355,10,C
molecule_355,11,C
molecule_355,12,C
molecule_355,13,C
molecule_355,14,C
molecule_355,15,C
molecule_355,16,C
molecule_355,17,C
molecule_355,18,C
molecule_355,19,C
molecule_355,20,Cl
molecule_355,21,C
molecule_355,22,C
molecule_355,23,H
molecule_355,24,H
molecule_355,25,H
molecule_355,26,H
molecule_355,27,H
molecule_355,28,H
molecule_355,29,H
molecule_355,30,H
molecule_355,31,H
molecule_355,32,H
molecule_355,33,H
molecule_355,34,H
molecule_355,35,H
molecule_357,1,C
molecule_357,2,C
molecule_357,3,C
molecule_357,4,C
molecule_357,5,N
molecule_357,6,C
molecule_357,7,C
molecule_357,8,C
molecule_357,9,C
molecule_357,10,C
molecule_357,11,C
molecule_357,12,C
molecule_357,13,C
molecule_357,14,C
molecule_357,15,C
molecule_357,16,C
molecule_357,17,C
molecule_357,18,H
molecule_357,19,H
molecule_357,20,H
molecule_357,21,H
molecule_357,22,H
molecule_357,23,H
molecule_357,24,H
molecule_357,25,H
molecule_357,26,H
molecule_357,27,H
molecule_357,28,H
molecule_357,29,H
molecule_357,30,H
molecule_357,31,H
molecule_357,32,H
molecule_357,33,H
molecule_357,34,H
molecule_357,35,H
molecule_357,36,H
molecule_357,37,H
molecule_357,38,H
molecule_357,39,H
molecule_357,40,H
molecule_357,41,H
molecule_357,42,H
molecule_357,43,H
molecule_357,44,H
molecule_357,45,H
molecule_357,46,H
molecule_357,47,H
molecule_357,48,H
molecule_357,49,H
molecule_357,50,H
molecule_357,51,H
molecule_357,52,H
molecule_1980,1,C
molecule_1980,2,C
molecule_1980,3,N
molecule_1980,4,C
molecule_1980,5,C
molecule_1980,6,N
molecule_1980,7,C
molecule_1980,8,C
molecule_1980,9,C
molecule_1980,10,N
molecule_1980,11,C
molecule_1980,12,N
molecule_1980,13,H
molecule_1980,14,H
molecule_1980,15,H
molecule_1980,16,H
molecule_1980,17,H
molecule_1980,18,H
molecule_775,1,C
molecule_775,2,C
molecule_775,3,C
molecule_775,4,C
molecule_775,5,C
molecule_775,6,O
molecule_775,7,O
molecule_775,8,C
molecule_775,9,C
molecule_775,10,C
molecule_775,11,C
molecule_775,12,N
molecule_775,13,O
molecule_775,14,N
molecule_775,15,O
molecule_775,16,C
molecule_775,17,C
molecule_775,18,C
molecule_775,19,H
molecule_775,20,H
molecule_775,21,H
molecule_775,22,H
molecule_775,23,H
molecule_775,24,H
molecule_775,25,H
molecule_775,26,H
molecule_775,27,H
molecule_775,28,H
molecule_775,29,H
molecule_775,30,H
molecule_775,31,H
molecule_775,32,H
molecule_775,33,H
molecule_775,34,H
molecule_775,35,H
molecule_775,36,H
molecule_775,37,H
molecule_775,38,H
molecule_775,39,H
molecule_775,40,H
molecule_775,41,H
molecule_775,42,H
molecule_2011,1,C
molecule_2011,2,C
molecule_2011,3,C
molecule_2011,4,C
molecule_2011,5,C
molecule_2011,6,C
molecule_2011,7,C
molecule_2011,8,O
molecule_2011,9,C
molecule_2011,10,O
molecule_2011,11,C
molecule_2011,12,O
molecule_2011,13,C
molecule_2011,14,O
molecule_2011,15,C
molecule_2011,16,C
molecule_2011,17,C
molecule_2011,18,C
molecule_2011,19,H
molecule_2011,20,H
molecule_2011,21,H
molecule_2011,22,H
molecule_2011,23,H
molecule_2011,24,H
molecule_2011,25,H
molecule_2011,26,H
molecule_2011,27,H
molecule_2011,28,H
molecule_1893,1,C
molecule_1893,2,C
molecule_1893,3,C
molecule_1893,4,C
molecule_1893,5,C
molecule_1893,6,C
molecule_1893,7,C
molecule_1893,8,C
molecule_1893,9,C
molecule_1893,10,C
molecule_1893,11,C
molecule_1893,12,C
molecule_1893,13,C
molecule_1893,14,C
molecule_1893,15,C
molecule_1893,16,N
molecule_1893,17,C
molecule_1893,18,C
molecule_1893,19,C
molecule_1893,20,O
molecule_1893,21,H
molecule_1893,22,H
molecule_1893,23,H
molecule_1893,24,H
molecule_1893,25,H
molecule_1893,26,H
molecule_1893,27,H
molecule_1893,28,H
molecule_1893,29,H
molecule_1893,30,H
molecule_1893,31,H
molecule_1893,32,H
molecule_1893,33,H
molecule_1881,1,C
molecule_1881,2,C
molecule_1881,3,C
molecule_1881,4,C
molecule_1881,5,C
molecule_1881,6,C
molecule_1881,7,C
molecule_1881,8,C
molecule_1881,9,C
molecule_1881,10,C
molecule_1881,11,N
molecule_1881,12,C
molecule_1881,13,C
molecule_1881,14,O
molecule_1881,15,O
molecule_1881,16,H
molecule_1881,17,H
molecule_1881,18,H
molecule_1881,19,H
molecule_1881,20,H
molecule_1881,21,H
molecule_1881,22,H
molecule_249,1,C
molecule_249,2,S
molecule_249,3,C
molecule_249,4,C
molecule_249,5,C
molecule_249,6,C
molecule_249,7,C
molecule_249,8,C
molecule_249,9,C
molecule_249,10,C
molecule_249,11,C
molecule_249,12,C
molecule_249,13,N
molecule_249,14,C
molecule_249,15,C
molecule_249,16,C
molecule_249,17,O
molecule_249,18,H
molecule_249,19,H
molecule_249,20,H
molecule_249,21,H
molecule_249,22,H
molecule_249,23,H
molecule_249,24,H
molecule_249,25,H
molecule_249,26,H
molecule_249,27,H
molecule_249,28,H
molecule_249,29,H
molecule_249,30,H
molecule_657,1,P
molecule_657,2,O
molecule_657,3,O
molecule_657,4,O
molecule_657,5,O
molecule_657,6,C
molecule_657,7,C
molecule_657,8,C
molecule_657,9,C
molecule_657,10,C
molecule_657,11,C
molecule_657,12,C
molecule_657,13,C
molecule_657,14,C
molecule_657,15,C
molecule_657,16,C
molecule_657,17,C
molecule_657,18,C
molecule_657,19,C
molecule_657,20,C
molecule_657,21,C
molecule_657,22,C
molecule_657,23,C
molecule_657,24,C
molecule_657,25,C
molecule_657,26,H
molecule_657,27,H
molecule_657,28,H
molecule_657,29,H
molecule_657,30,H
molecule_657,31,H
molecule_657,32,H
molecule_657,33,H
molecule_657,34,H
molecule_657,35,H
molecule_657,36,H
molecule_657,37,H
molecule_657,38,H
molecule_657,39,H
molecule_657,40,H
molecule_657,41,H
molecule_657,42,H
molecule_657,43,H
molecule_657,44,H
molecule_657,45,H
molecule_657,46,H
molecule_657,47,H
molecule_657,48,H
molecule_657,49,H
molecule_657,50,H
molecule_657,51,H
molecule_657,52,H
molecule_2187,1,C
molecule_2187,2,C
molecule_2187,3,C
molecule_2187,4,C
molecule_2187,5,C
molecule_2187,6,O
molecule_2187,7,C
molecule_2187,8,C
molecule_2187,9,C
molecule_2187,10,C
molecule_2187,11,C
molecule_2187,12,C
molecule_2187,13,C
molecule_2187,14,C
molecule_2187,15,C
molecule_2187,16,C
molecule_2187,17,C
molecule_2187,18,C
molecule_2187,19,N
molecule_2187,20,O
molecule_2187,21,O
molecule_2187,22,Cl
molecule_2187,23,H
molecule_2187,24,H
molecule_2187,25,H
molecule_2187,26,H
molecule_2187,27,H
molecule_2187,28,H
molecule_2187,29,H
molecule_2187,30,H
molecule_2187,31,H
molecule_2187,32,H
molecule_2187,33,H
molecule_2187,34,H
molecule_2187,35,H
molecule_2187,36,H
molecule_2187,37,H
molecule_2187,38,H
molecule_2187,39,H
molecule_2187,40,H
molecule_2187,41,H
molecule_2187,42,H
molecule_2187,43,H
molecule_2187,44,H
molecule_2187,45,H
molecule_2187,46,H
molecule_90,1,C
molecule_90,2,C
molecule_90,3,C
molecule_90,4,C
molecule_90,5,C
molecule_90,6,C
molecule_90,7,C
molecule_90,8,C
molecule_90,9,C
molecule_90,10,C
molecule_90,11,C
molecule_90,12,C
molecule_90,13,C
molecule_90,14,C
molecule_90,15,C
molecule_90,16,C
molecule_90,17,C
molecule_90,18,C
molecule_90,19,O
molecule_90,20,H
molecule_90,21,H
molecule_90,22,H
molecule_90,23,H
molecule_90,24,H
molecule_90,25,H
molecule_90,26,H
molecule_90,27,H
molecule_90,28,H
molecule_90,29,H
molecule_90,30,H
molecule_90,31,H
molecule_90,32,H
molecule_90,33,H
molecule_90,34,H
molecule_90,35,H
molecule_90,36,H
molecule_90,37,H
molecule_90,38,H
molecule_90,39,H
molecule_90,40,H
molecule_90,41,H
molecule_90,42,H
molecule_90,43,H
molecule_90,44,H
molecule_90,45,H
molecule_1384,1,C
molecule_1384,2,C
molecule_1384,3,C
molecule_1384,4,C
molecule_1384,5,C
molecule_1384,6,C
molecule_1384,7,C
molecule_1384,8,C
molecule_1384,9,C
molecule_1384,10,C
molecule_1384,11,C
molecule_1384,12,C
molecule_1384,13,C
molecule_1384,14,C
molecule_1384,15,C
molecule_1384,16,H
molecule_1384,17,H
molecule_1384,18,H
molecule_1384,19,H
molecule_1384,20,H
molecule_1384,21,H
molecule_1384,22,H
molecule_1384,23,H
molecule_1384,24,H
molecule_1384,25,H
molecule_1384,26,H
molecule_1384,27,H
molecule_1384,28,H
molecule_1384,29,H
molecule_1384,30,H
molecule_1384,31,H
molecule_1384,32,H
molecule_1384,33,H
molecule_1384,34,H
molecule_1384,35,H
molecule_1384,36,H
molecule_1384,37,H
molecule_1384,38,H
molecule_1384,39,H
molecule_346,1,C
molecule_346,2,C
molecule_346,3,C
molecule_346,4,C
molecule_346,5,C
molecule_346,6,C
molecule_346,7,C
molecule_346,8,C
molecule_346,9,C
molecule_346,10,C
molecule_346,11,C
molecule_346,12,C
molecule_346,13,C
molecule_346,14,N
molecule_346,15,N
molecule_346,16,H
molecule_346,17,H
molecule_346,18,H
molecule_346,19,H
molecule_346,20,H
molecule_346,21,H
molecule_346,22,H
molecule_346,23,H
molecule_346,24,H
molecule_346,25,H
molecule_346,26,H
molecule_346,27,H
molecule_429,1,C
molecule_429,2,C
molecule_429,3,C
molecule_429,4,C
molecule_429,5,C
molecule_429,6,C
molecule_429,7,C
molecule_429,8,C
molecule_429,9,C
molecule_429,10,C
molecule_429,11,C
molecule_429,12,C
molecule_429,13,C
molecule_429,14,C
molecule_429,15,C
molecule_429,16,C
molecule_429,17,C
molecule_429,18,O
molecule_429,19,H
molecule_429,20,H
molecule_429,21,H
molecule_429,22,H
molecule_429,23,H
molecule_429,24,H
molecule_429,25,H
molecule_429,26,H
molecule_429,27,H
molecule_429,28,H
molecule_429,29,H
molecule_429,30,H
molecule_955,1,C
molecule_955,2,C
molecule_955,3,C
molecule_955,4,C
molecule_955,5,C
molecule_955,6,C
molecule_955,7,C
molecule_955,8,C
molecule_955,9,C
molecule_955,10,C
molecule_955,11,C
molecule_955,12,C
molecule_955,13,C
molecule_955,14,C
molecule_955,15,C
molecule_955,16,C
molecule_955,17,O
molecule_955,18,C
molecule_955,19,C
molecule_955,20,H
molecule_955,21,H
molecule_955,22,H
molecule_955,23,H
molecule_955,24,H
molecule_955,25,H
molecule_955,26,H
molecule_955,27,H
molecule_955,28,H
molecule_955,29,H
molecule_955,30,H
molecule_955,31,H
molecule_676,1,C
molecule_676,2,C
molecule_676,3,C
molecule_676,4,C
molecule_676,5,C
molecule_676,6,C
molecule_676,7,C
molecule_676,8,C
molecule_676,9,C
molecule_676,10,C
molecule_676,11,C
molecule_676,12,C
molecule_676,13,C
molecule_676,14,C
molecule_676,15,N
molecule_676,16,N
molecule_676,17,O
molecule_676,18,N
molecule_676,19,N
molecule_676,20,O
molecule_676,21,C
molecule_676,22,C
molecule_676,23,C
molecule_676,24,C
molecule_676,25,C
molecule_676,26,C
molecule_676,27,C
molecule_676,28,C
molecule_676,29,C
molecule_676,30,C
molecule_676,31,C
molecule_676,32,C
molecule_676,33,H
molecule_676,34,H
molecule_676,35,H
molecule_676,36,H
molecule_676,37,H
molecule_676,38,H
molecule_676,39,H
molecule_676,40,H
molecule_676,41,H
molecule_676,42,H
molecule_676,43,H
molecule_676,44,H
molecule_892,1,N
molecule_892,2,C
molecule_892,3,C
molecule_892,4,O
molecule_892,5,C
molecule_892,6,C
molecule_892,7,C
molecule_892,8,C
molecule_892,9,C
molecule_892,10,C
molecule_892,11,C
molecule_892,12,O
molecule_892,13,O
molecule_892,14,H
molecule_892,15,H
molecule_892,16,H
molecule_892,17,H
molecule_892,18,H
molecule_892,19,H
molecule_892,20,H
molecule_892,21,H
molecule_892,22,H
molecule_892,23,H
molecule_892,24,H
molecule_892,25,H
molecule_892,26,H
molecule_892,27,H
molecule_892,28,H
molecule_892,29,H
molecule_892,30,H
molecule_150,1,C
molecule_150,2,C
molecule_150,3,C
molecule_150,4,S
molecule_150,5,C
molecule_150,6,C
molecule_150,7,C
molecule_150,8,N
molecule_150,9,N
molecule_150,10,Cl
molecule_150,11,C
molecule_150,12,O
molecule_150,13,O
molecule_150,14,H
molecule_150,15,H
molecule_150,16,H
molecule_1704,1,C
molecule_1704,2,N
molecule_1704,3,N
molecule_1704,4,S
molecule_1704,5,C
molecule_1704,6,C
molecule_1704,7,C
molecule_1704,8,C
molecule_1704,9,H
molecule_1704,10,H
molecule_1704,11,H
molecule_1704,12,H
molecule_1704,13,H
molecule_1704,14,H
molecule_1704,15,H
molecule_1704,16,H
molecule_1704,17,H
molecule_1704,18,H
molecule_1704,19,H
molecule_1704,20,H
molecule_605,1,C
molecule_605,2,C
molecule_605,3,C
molecule_605,4,C
molecule_605,5,C
molecule_605,6,C
molecule_605,7,C
molecule_605,8,C
molecule_605,9,O
