g_id,node,type,x,y
image14_29,5,intersection,288,209
image14_29,6,endpoint,356,145
image14_29,7,intersection,282,211
image14_29,8,corner,261,191
image14_29,9,corner,256,332
image14_29,10,intersection,390,256
image14_29,11,intersection,141,247
image21_33,0,intersection,219,245
image21_33,1,corner,388,469
image21_33,2,corner,226,326
image21_33,3,corner,215,258
image21_33,4,corner,139,212
image21_33,5,corner,185,348
image21_33,6,corner,310,178
image21_33,7,corner,125,128
image21_33,8,corner,129,459
image21_33,9,endpoint,337,286
image21_33,10,corner,400,199
image21_33,11,corner,397,49
image21_33,12,intersection,288,247
image21_33,13,corner,145,37
image21_33,14,corner,330,370
image21_33,15,corner,308,327
image21_33,16,corner,222,182
image21_33,17,corner,224,241
image21_33,18,endpoint,210,140
image7_8,0,corner,195,63
image7_8,1,intersection,387,245
image7_8,2,corner,386,260
image7_8,3,corner,430,133
image7_8,4,corner,312,448
image7_8,5,endpoint,444,266
image7_8,6,corner,377,236
image7_8,7,corner,100,369
image22_2,0,corner,249,158
image22_2,1,intersection,275,154
image22_2,2,endpoint,247,521
image22_2,3,intersection,277,168
image22_2,4,intersection,266,-8
image22_2,5,corner,81,-21
image22_2,6,corner,436,-23
image20_8,0,intersection,350,313
image20_8,1,corner,464,365
image20_8,2,corner,444,461
image20_8,3,circle,252,188
image20_8,4,intersection,174,359
image20_8,5,corner,149,306
image20_8,6,corner,70,350
image20_8,7,corner,76,435
image20_8,8,intersection,165,302
image20_8,9,corner,164,332
image20_8,10,intersection,374,346
image20_8,11,endpoint,418,386
image9_21,0,corner,101,94
image9_21,1,corner,495,498
image9_21,2,corner,421,420
image9_21,3,corner,499,23
image9_21,4,corner,19,21
image9_21,5,corner,18,485
image9_21,6,corner,420,94
image9_21,7,corner,93,414
image4_22,0,corner,-14,505
image4_22,1,corner,523,-25
image4_22,2,corner,528,512
image4_22,3,corner,483,550
image4_22,4,intersection,52,504
image4_22,5,intersection,479,521
image4_22,6,corner,0,-32
image4_22,7,corner,41,533
image16_11,0,corner,257,373
image16_11,1,corner,261,246
image16_11,2,corner,500,322
image16_11,3,corner,261,268
image16_11,4,corner,370,315
image16_11,5,intersection,276,257
image16_11,6,corner,257,153
image16_11,7,corner,495,197
image16_11,8,corner,23,145
image16_11,9,corner,24,368
image16_11,10,corner,370,198
image16_11,11,intersection,360,260
image5_43,0,corner,451,539
image5_43,1,intersection,268,373
image5_43,2,corner,232,210
image5_43,3,corner,263,398
image5_43,4,intersection,349,188
image5_43,5,corner,101,535
image5_43,6,corner,271,292
image5_43,7,corner,429,-15
image5_43,8,corner,107,-2
image5_43,9,corner,358,352
image5_43,10,endpoint,370,95
image5_43,11,intersection,325,260
image5_43,12,corner,354,154
image5_43,13,corner,213,353
image5_43,14,corner,230,278
image5_43,15,corner,211,159
image5_43,16,corner,351,218
image5_43,17,endpoint,193,408
image5_43,18,intersection,288,247
image5_43,19,corner,343,373
image17_33,0,corner,469,194
image17_33,1,corner,47,310
image17_33,2,intersection,350,216
image17_33,3,circle,409,260
image17_33,4,corner,463,302
image17_33,5,corner,58,206
image17_33,6,intersection,344,310
image2_37,0,corner,57,454
image2_37,1,corner,433,351
image2_37,2,corner,473,390
image2_37,3,corner,428,395
image2_37,4,corner,86,407
image2_37,5,corner,455,466
image2_37,6,corner,89,451
image2_37,7,corner,431,386
image2_37,8,corner,60,401
image2_37,9,intersection,434,387
image2_37,10,corner,344,84
image2_37,11,intersection,78,391
image2_37,12,corner,424,58
image2_37,13,corner,438,459
image19_4,0,corner,101,541
image19_4,1,intersection,312,227
image19_4,2,corner,119,243
image19_4,3,corner,396,549
image19_4,4,intersection,202,237
image19_4,5,corner,395,244
image22_50,0,corner,147,83
image22_50,1,corner,143,65
image22_50,2,intersection,257,66
image22_50,3,intersection,255,190
image22_50,4,corner,383,81
image22_50,5,intersection,379,73
image22_50,6,endpoint,268,455
image22_50,7,intersection,270,173
image22_50,8,endpoint,410,49
image3_48,0,corner,456,397
image3_48,1,intersection,298,95
image3_48,2,corner,0,396
image3_48,3,corner,82,223
image3_48,4,intersection,282,384
image3_48,5,corner,307,330
image3_48,6,corner,302,66
image3_48,7,corner,194,58
image3_48,8,corner,478,473
image3_48,9,corner,233,344
image3_48,10,intersection,496,200
image3_48,11,corner,295,317
image3_48,12,intersection,467,190
image3_48,13,intersection,199,72
image3_48,14,intersection,410,152
image3_48,15,corner,62,371
image3_48,16,intersection,233,91
image3_48,17,corner,241,295
image3_48,18,intersection,268,370
image3_48,19,intersection,294,72
image3_48,20,intersection,453,138
image3_48,21,corner,209,55
image8_40,0,corner,259,128
image8_40,1,corner,450,217
image8_40,2,endpoint,418,346
image8_40,3,corner,171,271
image8_40,4,endpoint,104,359
image8_40,5,corner,409,350
image8_40,6,corner,159,77
image11_5,0,endpoint,223,200
image11_5,1,intersection,212,260
image11_5,2,endpoint,478,269
image11_5,3,intersection,217,248
image11_5,4,intersection,278,258
image11_5,5,intersection,296,254
image11_5,6,intersection,376,246
image11_5,7,endpoint,111,265
image11_5,8,endpoint,297,211
image11_5,9,corner,167,233
image11_5,10,intersection,155,263
image11_5,11,intersection,169,261
image11_5,12,endpoint,190,294
image11_5,13,endpoint,255,316
image11_5,14,corner,226,236
image11_5,15,intersection,347,274
image11_5,16,corner,281,251
image9_20,0,corner,417,404
image9_20,1,corner,446,46
image9_20,2,corner,128,394
image9_20,3,corner,79,44
image9_20,4,corner,139,134
image9_20,5,corner,399,119
image9_20,6,corner,478,445
image9_20,7,corner,53,448
image12_19,0,corner,151,150
image12_19,1,intersection,132,262
image12_19,2,corner,383,265
image12_19,3,corner,159,334
image12_19,4,endpoint,470,260
image12_19,5,corner,370,272
image12_19,6,intersection,174,343
image12_19,7,endpoint,54,277
image12_19,8,corner,376,364
image12_19,9,intersection,388,268
image12_19,10,intersection,359,153
image12_19,11,corner,379,162
image12_19,12,corner,160,379
image9_7,0,corner,120,388
image9_7,1,corner,140,131
image9_7,2,corner,392,118
image9_7,3,corner,462,457
image9_7,4,corner,400,386
image9_7,5,corner,41,463
image9_7,6,corner,448,44
image9_7,7,corner,71,68
image19_36,0,corner,358,478
image19_36,1,corner,144,265
image19_36,2,corner,136,442
image19_36,3,corner,158,231
image19_36,4,intersection,291,244
image19_36,5,corner,364,237
image19_36,6,intersection,218,221
image19_36,7,corner,337,181
image16_42,0,corner,529,192
image16_42,1,corner,-7,386
image16_42,2,corner,254,255
image16_42,3,corner,245,131
image16_42,4,corner,249,298
image16_42,5,corner,262,389
image16_42,6,corner,388,183
image16_42,7,intersection,280,250
image16_42,8,intersection,368,269
image16_42,9,corner,542,317
image16_42,10,corner,397,256
image16_42,11,corner,397,324
image16_42,12,corner,5,122
image20_23,0,corner,144,327
image20_23,1,corner,458,356
image20_23,2,intersection,381,361
image20_23,3,corner,443,442
image20_23,4,corner,71,443
image20_23,5,circle,261,198
image20_23,6,intersection,361,295
image20_23,7,intersection,171,361
image20_23,8,intersection,171,310
image20_23,9,corner,57,349
image15_8,0,corner,216,86
image15_8,1,corner,127,184
image15_8,2,corner,311,193
image15_8,3,intersection,308,341
image15_8,4,corner,62,263
image15_8,5,corner,464,231
image15_8,6,corner,473,23
image15_8,7,corner,466,245
image15_8,8,intersection,149,349
image15_8,9,corner,-33,-4
image15_8,10,corner,402,279
image15_8,11,intersection,134,166
image15_8,12,corner,-39,496
image15_8,13,corner,143,160
image15_8,14,intersection,325,192
image15_8,15,corner,458,511
image15_8,16,intersection,479,244
image15_8,17,corner,199,432
image15_8,18,endpoint,551,235
image20_15,0,intersection,272,359
image20_15,1,intersection,126,368
image20_15,2,intersection,139,319
image20_15,3,corner,523,526
image20_15,4,corner,-11,378
image20_15,5,intersection,394,331
image20_15,6,circle,262,175
image20_15,7,intersection,236,371
image20_15,8,corner,109,357
image20_15,9,corner,121,325
image20_15,10,intersection,413,385
image20_15,11,corner,513,399
image20_15,12,corner,8,520
image20_15,13,corner,382,320
image20_15,14,endpoint,291,402
image16_6,0,intersection,357,245
image16_6,1,corner,351,204
image16_6,2,corner,68,363
image16_6,3,corner,58,158
image16_6,4,corner,246,341
image16_6,5,corner,456,199
image16_6,6,corner,257,269
image16_6,7,corner,268,150
image16_6,8,intersection,275,263
image16_6,9,corner,256,244
image16_6,10,corner,349,307
image16_6,11,corner,479,321
image22_35,0,endpoint,252,543
image22_35,1,corner,268,216
image22_35,2,intersection,248,175
image22_35,3,intersection,264,-20
image22_35,4,corner,459,-1
image22_35,5,corner,75,-16
image22_35,6,intersection,265,162
image4_49,0,corner,443,73
image4_49,1,intersection,67,427
image4_49,2,corner,470,449
image4_49,3,corner,68,55
image4_49,4,endpoint,140,499
image18_29,0,corner,436,308
image18_29,1,intersection,89,300
image18_29,2,corner,106,349
image18_29,3,corner,433,344
image18_29,4,corner,426,194
image18_29,5,corner,60,184
image18_29,6,intersection,446,300
image18_29,7,corner,427,196
image18_29,8,corner,450,136
image18_29,9,intersection,90,202
image18_29,10,corner,472,208
image18_29,11,corner,476,301
image18_29,12,corner,44,309
image18_29,13,corner,95,158
image18_29,14,intersection,442,188
image5_49,0,corner,400,454
image5_49,1,intersection,285,340
image5_49,2,corner,216,220
image5_49,3,corner,266,373
image5_49,4,intersection,330,183
image5_49,5,corner,130,456
image5_49,6,corner,276,273
image5_49,7,corner,396,68
image5_49,8,corner,123,42
image5_49,9,corner,336,332
image5_49,10,endpoint,318,135
image5_49,11,intersection,313,277
image5_49,12,corner,336,174
image5_49,13,corner,227,325
image5_49,14,corner,243,267
image5_49,15,corner,221,183
image5_49,16,corner,339,222
image5_49,17,endpoint,218,361
image5_49,18,intersection,283,266
image5_49,19,corner,309,355
image13_35,0,intersection,410,274
image13_35,1,endpoint,97,204
image13_35,2,endpoint,50,289
image13_35,3,corner,207,129
image13_35,4,intersection,341,281
image13_35,5,endpoint,123,116
image13_35,6,intersection,274,211
image13_35,7,endpoint,102,359
image13_35,8,corner,283,364
image13_35,9,corner,328,197
image13_35,10,endpoint,456,284
image11_20,0,intersection,295,257
image11_20,1,corner,125,243
image11_20,2,endpoint,537,244
image11_20,3,intersection,123,272
image11_20,4,endpoint,-7,256
image11_20,5,endpoint,278,338
image11_20,6,intersection,312,254
image11_20,7,intersection,410,255
image11_20,8,intersection,138,252
image11_20,9,endpoint,228,187
image11_20,10,intersection,406,270
image11_20,11,corner,305,236
image11_20,12,endpoint,171,332
image11_20,13,corner,217,230
image11_20,14,intersection,195,266
image11_20,15,intersection,233,270
image11_20,16,endpoint,321,189
image17_48,0,corner,442,216
image17_48,1,corner,65,297
image17_48,2,intersection,414,220
image17_48,3,intersection,419,283
image17_48,4,corner,451,298
image17_48,5,corner,473,269
image17_48,6,corner,460,279
image17_48,7,intersection,390,286
image17_48,8,intersection,407,300
image17_48,9,corner,342,281
image17_48,10,corner,386,315
image17_48,11,intersection,454,259
image17_48,12,intersection,364,237
image17_48,13,intersection,359,310
image17_48,14,corner,58,218
image17_48,15,intersection,437,278
image17_48,16,corner,457,225
image18_9,0,intersection,41,326
image18_9,1,corner,510,324
image18_9,2,corner,-14,172
image18_9,3,intersection,517,317
image18_9,4,corner,515,305
image18_9,5,corner,509,159
image18_9,6,corner,492,391
image18_9,7,corner,-6,329
image18_9,8,intersection,34,158
image18_9,9,corner,518,172
image18_9,10,corner,533,165
image18_9,11,corner,555,290
image18_9,12,corner,499,108
image18_9,13,intersection,534,160
image18_9,14,corner,65,389
image18_9,15,corner,48,114
image18_45,0,corner,65,376
image18_45,1,intersection,46,179
image18_45,2,corner,-13,180
image18_45,3,corner,72,130
image18_45,4,corner,-17,312
image18_45,5,corner,495,114
image18_45,6,corner,497,375
image18_45,7,corner,518,323
image18_45,8,corner,522,172
image18_45,9,intersection,39,333
image18_45,10,corner,62,193
image7_44,0,intersection,463,255
image7_44,1,corner,326,501
image7_44,2,endpoint,497,263
image7_44,3,endpoint,28,277
image7_44,4,corner,482,118
image7_44,5,corner,50,402
image7_44,6,corner,442,258
image7_44,7,corner,443,238
image7_44,8,corner,174,31
image7_44,9,intersection,83,274
image22_43,0,corner,115,23
image22_43,1,corner,107,3
image22_43,2,intersection,264,-7
image22_43,3,intersection,273,154
image22_43,4,corner,419,11
image22_43,5,intersection,433,-5
image22_43,6,endpoint,251,518
image22_43,7,intersection,259,144
image22_43,8,endpoint,454,-27
image17_24,0,intersection,341,207
image17_24,1,intersection,343,309
image17_24,2,corner,60,295
image17_24,3,circle,413,265
image17_24,4,corner,448,288
image17_24,5,corner,65,225
image17_24,6,corner,460,206
image6_35,0,intersection,319,261
image6_35,1,intersection,195,268
image6_35,2,corner,307,262
image6_35,3,endpoint,345,243
image6_35,4,endpoint,198,62
image6_35,5,corner,200,240
image6_35,6,corner,196,406
image6_35,7,endpoint,161,256
image6_35,8,endpoint,210,453
image6_35,9,endpoint,311,74
image6_35,10,endpoint,304,439
image6_20,0,endpoint,333,-3
image6_20,1,endpoint,333,513
image6_20,2,corner,351,231
image6_20,3,endpoint,125,261
image6_20,4,intersection,343,269
image6_20,5,endpoint,404,250
image6_20,6,corner,340,268
image6_20,7,intersection,178,269
image6_20,8,endpoint,185,0
image6_20,9,endpoint,193,523
image16_23,0,corner,246,249
image16_23,1,corner,-7,120
image16_23,2,corner,525,191
image16_23,3,intersection,281,270
image16_23,4,corner,389,192
image16_23,5,corner,522,320
image16_23,6,corner,378,337
image16_23,7,corner,248,133
image16_23,8,corner,-15,391
image16_23,9,corner,251,273
image16_23,10,corner,258,392
image16_23,11,intersection,391,273
image22_21,0,intersection,259,181
image22_21,1,corner,96,23
image22_21,2,corner,416,15
image22_21,3,endpoint,257,499
image22_21,4,intersection,258,18
image9_4,0,corner,128,386
image9_4,1,corner,133,112
image9_4,2,corner,392,118
image9_4,3,corner,461,456
image9_4,4,corner,401,409
image9_4,5,corner,54,448
image9_4,6,corner,467,51
image9_4,7,corner,47,44
image2_3,0,intersection,430,404
image2_3,1,corner,429,405
image2_3,2,corner,447,442
image2_3,3,corner,465,463
image2_3,4,corner,445,413
image2_3,5,corner,415,51
image2_3,6,intersection,85,398
image2_3,7,corner,57,455
image2_3,8,corner,41,413
image2_3,9,corner,84,461
image2_3,10,corner,440,395
image11_14,0,intersection,275,249
image11_14,1,corner,139,257
image11_14,2,endpoint,546,253
image11_14,3,intersection,125,274
image11_14,4,endpoint,-9,258
image11_14,5,endpoint,278,314
image11_14,6,intersection,315,251
image11_14,7,intersection,408,253
image11_14,8,intersection,149,263
image11_14,9,endpoint,229,188
image11_14,10,intersection,397,265
image11_14,11,corner,292,223
image11_14,12,endpoint,187,338
image11_14,13,corner,206,241
image11_14,14,intersection,190,271
image11_14,15,intersection,212,265
image11_14,16,endpoint,307,199
image13_22,0,intersection,459,274
image13_22,1,endpoint,28,194
image13_22,2,corner,208,66
image13_22,3,endpoint,50,84
image13_22,4,corner,281,385
image13_22,5,corner,372,169
image13_22,6,intersection,290,187
image13_22,7,endpoint,544,283
image13_22,8,endpoint,-13,283
image13_22,9,intersection,385,274
image13_22,10,endpoint,34,381
image13_4,0,intersection,470,273
image13_4,1,intersection,286,163
image13_4,2,corner,276,391
image13_4,3,endpoint,530,293
image13_4,4,corner,190,81
image13_4,5,intersection,382,297
image13_4,6,corner,363,184
image13_4,7,endpoint,150,89
image13_4,8,endpoint,47,282
image13_4,9,endpoint,96,381
image13_4,10,endpoint,97,167
image12_1,0,endpoint,504,269
image12_1,1,intersection,405,268
image12_1,2,endpoint,76,271
image12_1,3,corner,388,388
image12_1,4,intersection,138,376
image12_1,5,corner,151,389
image12_1,6,corner,130,129
image12_1,7,corner,393,282
image12_1,8,intersection,385,136
image12_1,9,corner,127,361
image12_1,10,corner,393,254
image12_1,11,intersection,123,274
image19_2,0,corner,105,537
image19_2,1,intersection,312,227
image19_2,2,corner,104,228
image19_2,3,corner,411,534
image19_2,4,intersection,218,225
image19_2,5,corner,398,221
image22_10,0,corner,248,185
image22_10,1,intersection,253,184
image22_10,2,endpoint,259,461
image22_10,3,corner,258,177
image22_10,4,corner,256,58
image22_10,5,corner,110,40
image9_38,0,corner,123,273
image9_38,1,corner,388,114
image9_38,2,corner,75,44
image9_38,3,corner,117,130
image9_38,4,corner,396,194
image9_38,5,corner,71,449
image9_38,6,corner,393,404
image9_38,7,corner,455,61
image9_38,8,corner,123,393
image9_38,9,corner,446,455
image11_3,0,endpoint,237,202
image11_3,1,intersection,201,249
image11_3,2,endpoint,468,257
image11_3,3,intersection,231,250
image11_3,4,intersection,281,261
image11_3,5,intersection,290,252
image11_3,6,intersection,366,256
image11_3,7,endpoint,108,256
image11_3,8,endpoint,287,221
image11_3,9,corner,160,240
image11_3,10,intersection,142,250
image11_3,11,intersection,161,261
image11_3,12,endpoint,202,306
image11_3,13,endpoint,260,311
image11_3,14,corner,208,228
image11_3,15,intersection,370,251
image11_3,16,corner,281,233
image9_33,0,corner,81,285
image9_33,1,corner,450,80
