g_id,node,charge,chem,symbol,x,y
25732,_1,0,1,C,12.1041,-1.0248
25732,_2,0,1,C,12.1041,-2.0248
25732,_3,0,1,C,11.238,-2.5248
25732,_4,0,1,C,10.372,-2.0248
25732,_5,0,1,C,10.372,-1.0248
25732,_6,0,1,C,11.238,-0.5248
25732,_7,0,2,O,12.9701,-2.5248
25732,_8,0,1,C,12.9701,-3.5248
25732,_9,0,2,O,11.238,0.4752
25732,_10,0,1,C,10.372,0.9752
25732,_11,0,1,C,9.506,0.4752
25732,_12,0,1,C,9.506,-0.5248
25732,_13,0,1,C,8.5549,0.7842
25732,_14,0,1,C,7.9671,-0.0248
25732,_15,0,2,O,8.5549,-0.8338
25732,_16,0,1,C,8.1482,1.6977
25732,_17,0,1,C,7.1537,1.8023
25732,_18,0,1,C,6.5659,0.9932
25732,_19,0,1,C,6.9726,0.0797
25732,_20,0,2,O,5.5713,1.0978
25732,_21,0,1,C,4.9836,0.2887
25732,_22,0,1,C,3.989,0.3933
25732,_23,0,1,C,3.4013,-0.4158
25732,_24,0,1,C,3.5823,1.3068
25732,_25,0,1,C,2.5878,1.4113
25732,_26,0,1,C,2,0.6023
25732,_27,0,1,C,2.4067,-0.3112
25732,_28,0,2,O,6.7469,2.7158
25732,_29,0,1,C,7.3347,3.5248
1259,_1,0,1,C,7.5299,-1.7867
1259,_2,0,1,C,7.0299,-0.9207
1259,_3,0,4,N,5.198,-0.1618
1259,_4,0,1,C,7.2887,0.0453
1259,_5,0,5,S,4.7202,1.7867
1259,_6,0,1,C,3.4659,-1.1618
1259,_7,0,4,N,5.4568,0.8041
1259,_8,0,1,C,2.9659,-0.2958
1259,_9,0,1,C,2,-0.037
20685,_1,0,4,N,7.1962,2
20685,_2,0,1,C,6.3301,1.5
20685,_3,0,4,N,5.4641,1
20685,_4,0,1,C,5.4641,0
20685,_5,0,4,N,4.5981,-0.5
20685,_6,0,4,N,6.3301,-0.5
20685,_7,0,1,C,4.5981,-1.5
20685,_8,0,1,C,6.3301,-1.5
20685,_9,0,2,O,5.4641,-2
20685,_10,0,1,C,3.7321,0
20685,_11,0,2,O,2.866,-0.5
20685,_12,0,1,C,2,0
16620,_1,0,1,C,4.4899,-0.3023
16620,_2,0,1,C,5.0777,-1.1113
16620,_3,0,1,C,4.4899,-1.9203
16620,_4,0,4,N,3.5388,-1.6113
16620,_5,1,4,N,3.5388,-0.6113
16620,_6,0,1,C,2.5878,-0.3023
16620,_7,0,1,C,2,-1.1113
16620,_8,0,1,C,2.5878,-1.9203
16620,_9,0,1,C,2.9511,0.1977
16620,_10,0,1,C,3.3578,1.1113
16620,_11,0,2,O,2.77,1.9203
16620,_12,-1,10,Br,4.1266,0.1977
30973,_1,0,1,C,4.4142,-0.1464
30973,_2,1,4,N,3.7071,0.5607
30973,_3,1,4,N,3,-0.1464
30973,_4,0,1,C,3.7071,-0.8536
30973,_5,0,10,Br,5.1213,0.5607
30973,_6,0,1,C,5.1213,-0.8535
30973,_7,0,1,C,3,-1.5607
30973,_8,0,1,C,4.4142,-1.5607
30973,_9,-1,2,O,2,-0.1465
30973,_10,-1,2,O,3.7071,1.5607
14688,_1,0,1,C,4.6128,-1.4368
14688,_2,0,5,S,5.6073,-1.5413
14688,_3,0,1,C,6.014,-0.6278
14688,_4,0,1,C,5.2709,0.0413
14688,_5,0,1,C,4.4049,-0.4587
14688,_6,0,1,C,3.5388,0.0413
14688,_7,0,1,C,3.5388,1.0413
14688,_8,0,4,N,4.4049,1.5413
14688,_9,0,1,C,5.2709,1.0413
14688,_10,0,5,S,2.5878,1.3503
14688,_11,0,1,C,2.5878,-0.2677
14688,_12,0,1,C,2,0.5413
10515,_1,0,1,C,4.5981,-2.1307
10515,_2,0,1,C,3.732,-2.6307
10515,_3,0,4,N,2.866,-2.1307
10515,_4,0,1,C,2.866,-1.1307
10515,_5,0,4,N,3.7321,-0.6307
10515,_6,0,1,C,4.5981,-1.1307
10515,_7,0,4,N,3.732,-3.6307
10515,_8,0,22,F,5.4641,-2.6307
10515,_9,0,2,O,2,-0.6307
10515,_10,0,1,C,3.7321,0.3693
10515,_11,0,1,C,4.5411,0.9571
10515,_12,0,1,C,4.2321,1.9081
10515,_13,0,1,C,3.2321,1.9081
10515,_14,0,2,O,2.923,0.9571
10515,_15,0,1,C,2.6443,2.7172
10515,_16,0,2,O,3.051,3.6307
41113,_1,0,1,C,5.4641,-3.25
41113,_2,0,1,C,6.3301,-2.75
41113,_3,0,1,C,6.3301,-1.75
41113,_4,0,1,C,5.4641,-1.25
41113,_5,0,1,C,4.5981,-1.75
41113,_6,0,1,C,4.5981,-2.75
41113,_7,0,10,Br,7.1962,-3.25
41113,_8,0,1,C,5.4641,-0.25
41113,_9,0,1,C,4.5981,0.25
41113,_10,0,1,C,6.3301,0.25
41113,_11,0,1,C,6.3301,1.25
41113,_12,0,1,C,7.1962,1.75
41113,_13,0,1,C,8.0622,1.25
41113,_14,0,1,C,8.0622,0.25
41113,_15,0,1,C,7.1962,-0.25
41113,_16,0,10,Br,7.1962,2.75
41113,_17,0,1,C,4.5981,1.25
41113,_18,0,1,C,3.7321,1.75
41113,_19,0,1,C,3.7321,2.75
41113,_20,0,1,C,8.9282,-0.25
41113,_21,0,2,O,8.9282,-1.25
41113,_22,0,2,O,9.7942,0.25
41113,_23,0,1,C,10.6603,-0.25
41113,_24,0,1,C,3.7321,-3.25
41113,_25,0,2,O,3.732,-4.25
41113,_26,0,2,O,2.866,-2.75
41113,_27,0,1,C,2,-3.25
41113,_28,0,2,O,8.9282,1.75
41113,_29,0,1,C,8.9282,2.75
41113,_30,0,1,C,2.866,3.25
41113,_31,0,2,O,2,2.75
41113,_32,0,2,O,2.8661,4.25
41113,_33,0,1,C,2,4.75
41113,_34,0,2,O,5.4641,-4.25
41113,_35,0,1,C,6.3301,-4.75
12088,_1,0,1,C,2.366,-2.7024
12088,_2,0,1,C,3.366,-2.7024
12088,_3,0,5,S,3.675,-1.7514
12088,_4,0,1,C,2.866,-1.1636
12088,_5,0,1,C,2.057,-1.7514
12088,_6,0,1,C,2.866,-0.1636
12088,_7,0,2,O,3.7321,0.3364
12088,_8,0,1,C,3.7321,1.3364
12088,_9,0,1,C,4.5981,1.8364
12088,_10,0,1,C,5.5981,1.8364
12088,_11,0,2,O,5.0981,2.7024
12088,_12,0,2,O,2,0.3364
26379,_1,0,1,C,2.134,-0.25
26379,_2,0,1,C,2.134,-1.25
26379,_3,0,1,C,3,-1.75
26379,_4,0,1,C,3.866,-1.25
26379,_5,0,1,C,3.866,-0.25
26379,_6,0,1,C,3,0.25
26379,_7,0,1,C,3,-2.75
26379,_8,0,1,C,3,1.25
26379,_9,0,1,C,4,1.25
26379,_10,0,1,C,2,1.25
26379,_11,0,2,O,3,2.25
26379,_12,0,1,C,3.866,2.75
52,_1,0,1,C,2.9945,0.7172
52,_2,0,2,O,2,0.6126
52,_3,0,2,O,3.4013,1.6307
52,_4,0,1,C,3.5823,-0.0919
52,_5,0,4,N,4.1701,0.7172
52,_6,0,1,C,2.7733,-0.6796
52,_7,0,1,C,4.3913,-0.6796
52,_8,0,1,C,3.0823,-1.6307
52,_9,0,1,C,4.0823,-1.6307
2599,_1,0,1,C,3.732,0.25
2599,_2,0,1,C,4.5981,0.75
2599,_3,0,1,C,2.866,0.75
2599,_4,0,4,N,3.732,-0.75
2599,_5,0,1,C,4.5981,1.75
2599,_6,0,4,N,2,1.25
2599,_7,0,1,C,2.866,-1.25
2599,_8,0,1,C,4.5981,-1.25
2599,_9,0,4,N,4.5981,2.75
2599,_10,0,1,C,2.866,-2.25
2599,_11,0,1,C,4.5981,-2.25
2599,_12,0,2,O,3.732,-2.75
35137,_1,0,1,C,19.5044,1.8172
35137,_2,0,1,C,20.0044,2.6832
35137,_3,0,1,C,19.3352,3.4264
35137,_4,0,2,O,18.4217,3.0196
35137,_5,0,1,C,18.5262,2.0251
35137,_6,0,1,C,25.0658,-0.4859
35137,_7,0,1,C,24.7568,0.4652
35137,_8,0,1,C,23.7568,0.4652
35137,_9,0,2,O,23.4477,-0.4859
35137,_10,0,1,C,24.2567,-1.0736
35137,_11,0,4,N,16.0889,0.9959
35137,_12,0,1,C,16.832,1.665
35137,_13,0,4,N,17.7831,1.356
35137,_14,0,1,C,17.991,0.3778
35137,_15,0,1,C,17.2478,-0.2913
35137,_16,0,1,C,16.2968,0.0177
35137,_17,0,1,C,23.3907,-2.5736
35137,_18,0,4,N,24.2567,-2.0736
35137,_19,0,1,C,25.1228,-2.5736
35137,_20,0,1,C,25.1228,-3.5736
35137,_21,0,1,C,24.2567,-4.0736
35137,_22,0,2,O,16.6241,2.6431
35137,_23,0,1,C,19.5431,4.4045
35137,_24,0,2,O,18.8,5.0736
35137,_25,0,2,O,20.9989,2.7877
35137,_26,0,6,P,21.5867,1.9787
35137,_27,0,2,O,22.3957,2.5665
35137,_28,0,2,O,20.7776,1.3909
35137,_29,0,2,O,22.1744,1.1697
35137,_30,0,1,C,23.169,1.2742
35137,_31,0,2,O,22.5247,-2.0736
35137,_32,0,2,O,24.2567,-5.0736
35137,_33,0,4,N,25.3445,1.2742
35137,_34,1,4,N,26.3391,1.1697
35137,_35,-1,4,N,27.3336,1.0651
35137,_36,0,4,N,23.3907,-3.5736
35137,_37,0,1,C,25.9888,-4.0736
35137,_38,0,1,C,14.6026,-0.3424
35137,_39,0,4,N,15.5536,-0.6514
35137,_40,0,2,O,14.3947,0.6358
35137,_41,0,1,C,13.8594,-1.0115
35137,_42,0,1,C,12.9084,-0.7025
35137,_43,0,1,C,12.1652,-1.3716
35137,_44,0,1,C,11.2142,-1.0626
35137,_45,0,1,C,10.471,-1.7317
35137,_46,0,1,C,9.52,-1.4227
35137,_47,0,1,C,8.7768,-2.0918
35137,_48,0,1,C,7.8258,-1.7828
35137,_49,0,1,C,7.0826,-2.4519
35137,_50,0,1,C,6.1316,-2.1429
35137,_51,0,1,C,5.3884,-2.812
35137,_52,0,1,C,4.4373,-2.503
35137,_53,0,1,C,3.6942,-3.1722
35137,_54,0,1,C,2.7431,-2.8631
35137,_55,0,1,C,2,-3.5323
9642,_1,0,7,Cl,6.2709,0
9642,_2,0,6,P,5.2709,0
9642,_3,0,4,N,4.6831,0.809
9642,_4,0,4,N,4.6831,-0.809
9642,_5,0,1,C,3.7321,0.5
9642,_6,0,1,C,3.7321,-0.5
9642,_7,0,1,C,2.866,1
9642,_8,0,4,N,2.866,-1
9642,_9,0,4,N,2,0.5
9642,_10,0,1,C,2,-0.5
1861,_1,0,4,N,3.7321,-0.5
1861,_2,0,4,N,3.7321,0.5
1861,_3,0,1,C,2.866,-1
1861,_4,0,1,C,4.5981,-1
1861,_5,0,1,C,4.5981,1
1861,_6,0,1,C,2.866,1
1861,_7,0,4,N,2,-0.5
1861,_8,0,4,N,5.4641,-0.5
1861,_9,0,4,N,5.4641,0.5
1861,_10,0,4,N,2,0.5
28677,_1,0,7,Cl,6.3301,0.5
28677,_2,0,1,C,5.4641,0
28677,_3,0,7,Cl,5.4641,-1
28677,_4,0,1,C,4.5981,0.5
28677,_5,0,7,Cl,4.5981,1.5
28677,_6,0,1,C,3.7321,0
28677,_7,0,4,N,3.7321,-1
28677,_8,0,1,C,2.866,0.5
28677,_9,0,7,Cl,2,0
28677,_10,0,2,O,2.866,-1.5
28677,_11,0,7,Cl,2.866,1.5
34363,_1,0,1,C,7.5054,1.838
34363,_2,0,1,C,7.5054,0.838
34363,_3,0,1,C,6.6394,2.338
34363,_4,0,1,C,5.7734,1.8379
34363,_5,0,1,C,5.7734,0.8379
34363,_6,0,1,C,6.6394,0.338
34363,_7,0,1,C,4.9073,0.3379
34363,_8,0,1,C,4.9073,-0.6621
34363,_9,0,1,C,5.7734,-1.1621
34363,_10,0,1,C,6.6394,-0.662
34363,_11,0,1,C,3.9563,0.647
34363,_12,0,1,C,3.3685,-0.1621
34363,_13,0,1,C,3.9563,-0.9711
34363,_14,0,1,C,4.9074,-1.6621
34363,_15,0,2,O,3.6473,-1.9221
34363,_16,0,1,C,2.6691,-2.13
34363,_17,0,2,O,2.3601,-3.0811
34363,_18,0,1,C,2,-1.3869
34363,_19,0,1,C,8.3714,2.338
34363,_20,0,5,S,8.8714,1.4719
34363,_21,0,1,C,9.8496,1.6799
34363,_22,0,1,C,9.9541,2.6744
34363,_23,0,5,S,9.0406,3.0811
34363,_24,0,1,C,8.3714,0.338
34363,_25,0,2,O,9.2375,0.838
34363,_26,0,2,O,8.3715,-0.662
34363,_27,0,1,C,9.2375,-1.162
34363,_28,0,1,C,7.6283,3.0071
3324,_1,0,1,C,3.7321,-0.116
3324,_2,0,1,C,4.5981,0.384
3324,_3,0,1,C,2.866,-0.616
3324,_4,0,1,C,3.2321,0.75
3324,_5,0,22,F,4.2321,-0.9821
3324,_6,0,4,N,5.4641,-0.116
3324,_7,0,2,O,4.5981,1.384
3324,_8,0,2,O,2,-0.116
3324,_9,0,2,O,2.866,-1.616
3324,_10,0,1,C,3.7321,1.616
31438,_1,0,1,C,2,2.25
31438,_2,0,1,C,2,1.25
31438,_3,0,1,C,2.866,0.75
31438,_4,0,1,C,2.866,2.75
31438,_5,0,1,C,3.7321,2.25
31438,_6,0,1,C,3.7321,1.25
31438,_7,0,4,N,4.5981,0.75
31438,_8,0,1,C,5.4641,2.25
31438,_9,0,1,C,4.5981,2.75
31438,_10,0,1,C,8.9282,1.25
31438,_11,0,1,C,8.0622,0.75
31438,_12,0,1,C,6.3301,0.75
31438,_13,0,1,C,5.4641,1.25
31438,_14,0,1,C,10.6603,1.25
31438,_15,0,2,O,6.3301,-0.25
31438,_16,0,4,N,7.1962,1.25
31438,_17,0,1,C,8.0622,-0.25
31438,_18,0,2,O,8.9282,2.25
31438,_19,0,1,C,11.5263,0.75
31438,_20,0,4,N,9.7942,0.75
31438,_21,0,1,C,13.2583,-4.25
31438,_22,0,1,C,13.2583,-3.25
31438,_23,0,1,C,11.5263,-0.25
31438,_24,0,1,C,10.6603,2.25
31438,_25,0,1,C,11.5263,3.75
31438,_26,0,1,C,11.5263,2.75
31438,_27,0,1,C,12.3923,2.25
31438,_28,0,1,C,13.2583,2.75
31438,_29,0,1,C,13.2583,3.75
31438,_30,0,1,C,12.3923,4.25
31438,_31,0,2,O,12.3923,1.25
31438,_32,0,4,N,12.3923,-0.75
31438,_33,0,1,C,13.2583,-0.25
31438,_34,0,1,C,14.1243,-0.75
31438,_35,0,1,C,14.9904,-0.25
31438,_36,0,1,C,12.3923,-1.75
31438,_37,0,1,C,14.1243,-1.75
31438,_38,0,2,O,11.5263,-2.25
31438,_39,0,4,N,13.2583,-2.25
31438,_40,0,1,C,12.2583,-3.25
31438,_41,0,1,C,14.2583,-3.25
31438,_42,0,1,C,8.9282,-0.75
31438,_43,0,2,O,8.9282,-1.75
31438,_44,0,4,N,9.7942,-0.25
7,_1,0,1,C,3.7321,1.25
7,_2,0,2,O,4.5981,1.75
7,_3,0,2,O,2.866,1.75
7,_4,0,1,C,3.7321,0.25
7,_5,0,1,C,2.866,-0.25
7,_6,0,1,C,4.5981,-0.25
7,_7,0,2,O,2,0.25
7,_8,0,1,C,2.866,-1.25
7,_9,0,1,C,4.5981,-1.25
7,_10,0,1,C,3.732,-1.75
10295,_1,0,1,C,3.7321,1
10295,_2,0,1,C,2.866,0.5
10295,_3,0,1,C,2.866,-0.5
10295,_4,0,1,C,3.7321,-1
10295,_5,0,1,C,4.5981,-0.5
10295,_6,0,1,C,4.5981,0.5
10295,_7,0,2,O,5.5491,0.809
10295,_8,0,1,C,6.1369,0
10295,_9,0,4,N,5.5491,-0.809
10295,_10,0,2,O,2,1
10295,_11,0,2,O,7.1369,0
23128,_1,0,5,S,2,-1.6364
23128,_2,0,1,C,2.9511,-1.9454
23128,_3,0,1,C,3.7601,-1.3577
23128,_4,0,1,C,4.5691,-1.9454
23128,_5,0,1,C,4.2601,-2.8965
23128,_6,0,4,N,3.2601,-2.8965
23128,_7,0,1,C,4.3479,-0.5486
23128,_8,0,1,C,3.1723,-0.5486
23128,_9,0,1,C,3.579,0.3649
23128,_10,0,1,C,2.9913,1.1739
23128,_11,0,1,C,3.398,2.0875
23128,_12,0,1,C,2.8102,2.8965
31634,_1,0,1,C,5.4641,-2.5
31634,_2,0,1,C,4.5981,-3
31634,_3,0,1,C,3.732,-2.5
31634,_4,0,1,C,3.7321,-1.5
31634,_5,0,1,C,4.5981,-1
31634,_6,0,1,C,5.4641,-1.5
31634,_7,0,4,N,2.866,-1
31634,_8,0,1,C,2,-1.5
31634,_9,0,5,S,4.5981,0
31634,_10,0,2,O,5.5981,0
31634,_11,0,2,O,3.5981,0
31634,_12,0,1,C,4.5981,1
31634,_13,0,1,C,5.4641,1.5
31634,_14,0,1,C,5.4641,2.5
31634,_15,0,1,C,4.5981,3
31634,_16,0,1,C,3.7321,2.5
31634,_17,0,1,C,3.7321,1.5
31634,_18,1,4,N,2.866,1
31634,_19,0,2,O,2,1.5
31634,_20,-1,2,O,2.866,0
31634,_21,0,7,Cl,2.866,-3
11041,_1,3,35,Ru,2.866,0
11041,_2,0,4,N,3.7321,0.5
11041,_3,0,4,N,2,-0.5
11041,_4,-1,21,I,3.7321,-0.5
11041,_5,0,4,N,2.866,1
11041,_6,0,4,N,2.866,-1
11041,_7,0,4,N,2,0.5
11041,_8,-1,21,I,5.7321,0
1017,_1,0,1,C,2.866,-0.25
1017,_2,0,5,S,3.7321,0.25
1017,_3,0,1,C,2,-0.75
1017,_4,0,1,C,3.366,-1.116
1017,_5,0,2,O,2.366,0.616
1017,_6,0,2,O,4.5981,0.75
1017,_7,0,2,O,3.2321,1.116
1017,_8,0,2,O,4.2321,-0.616
31080,_1,0,1,C,6.3228,0.2158
31080,_2,0,1,C,4.4909,0.9746
31080,_3,0,1,C,2,-0.1253
31080,_4,0,4,N,3.9732,-0.9572
31080,_5,0,2,O,2.2412,-1.9572
31080,_6,0,7,Cl,8.3228,0
31080,_7,0,1,C,2.5,-0.9913
31080,_8,0,1,C,4.2321,0.0087
31080,_9,0,1,C,6.064,-0.7501
31080,_10,0,1,C,3.7543,1.9572
2952,_1,0,5,S,2.866,-2.567
2952,_2,0,2,O,2,-3.067
2952,_3,0,2,O,3.366,-3.433
2952,_4,0,2,O,2.366,-1.7009
2952,_5,0,1,C,3.7321,-2.067
2952,_6,0,1,C,4.5981,-2.567
2952,_7,0,1,C,3.7321,-1.067
2952,_8,0,1,C,5.4641,-2.067
2952,_9,0,1,C,4.5981,-0.567
2952,_10,0,1,C,5.4641,-1.067
2952,_11,0,1,C,6.3301,-2.567
2952,_12,0,1,C,6.3301,-0.567
2952,_13,0,1,C,7.1962,-2.067
2952,_14,0,1,C,7.1962,-1.067
2952,_15,0,4,N,8.0622,-0.567
2952,_16,0,1,C,8.9282,-1.067
2952,_17,0,2,O,8.9282,-2.067
2952,_18,0,1,C,9.7942,-0.567
2952,_19,0,1,C,10.6603,-1.067
2952,_20,0,1,C,9.7942,0.433
2952,_21,0,1,C,11.5263,-0.567
2952,_22,0,1,C,10.6603,0.933
2952,_23,0,1,C,11.5263,0.433
2952,_24,0,4,N,12.3923,0.933
2952,_25,0,4,N,13.2583,0.433
2952,_26,0,1,C,14.1244,0.933
2952,_27,0,1,C,14.9904,0.433
2952,_28,0,1,C,14.1244,1.933
2952,_29,0,4,N,14.9904,-0.567
2952,_30,0,1,C,15.8564,0.933
2952,_31,0,1,C,14.9904,2.433
2952,_32,0,4,N,16.7224,0.433
2952,_33,0,1,C,15.8564,1.933
2952,_34,0,1,C,14.9904,3.433
2952,_35,0,4,N,17.5885,0.933
2952,_36,0,4,N,16.7225,2.433
2952,_37,0,1,C,18.4545,0.433
2952,_38,0,1,C,19.3205,0.933
2952,_39,0,1,C,18.4545,-0.567
2952,_40,0,1,C,20.1865,0.433
2952,_41,0,1,C,19.3205,-1.067
2952,_42,0,1,C,20.1865,-0.567
2952,_43,0,4,N,21.0526,-1.067
2952,_44,0,4,N,21.9186,-0.567
2952,_45,0,1,C,22.7846,-1.067
2952,_46,0,1,C,23.6506,-0.567
2952,_47,0,1,C,22.7846,-2.067
2952,_48,0,1,C,24.5167,-1.067
2952,_49,0,1,C,23.6506,-2.567
2952,_50,0,1,C,25.3827,-0.567
2952,_51,0,1,C,24.5167,-2.067
2952,_52,0,2,O,25.3827,0.433
2952,_53,0,2,O,26.2487,-1.067
2952,_54,0,2,O,25.3827,-2.567
2013,_1,0,1,C,3.7321,-0.25
2013,_2,0,4,N,4.5981,0.25
2013,_3,0,4,N,2.866,0.25
2013,_4,0,5,S,3.7321,-1.25
2013,_5,0,4,N,5.4641,-0.25
2013,_6,0,4,N,2,-0.25
2013,_7,0,1,C,6.3301,0.25
2013,_8,0,4,N,7.1962,-0.25
2013,_9,0,2,O,6.3301,1.25
11100,_1,-1,7,Cl,10.3543,0.4081
11100,_2,1,4,N,10.0453,-0.5429
11100,_3,0,1,C,11.0234,-0.335
11100,_4,0,1,C,11.6926,-1.0782
11100,_5,0,1,C,11.3835,-2.0292
11100,_6,0,1,C,10.4054,-2.2371
11100,_7,0,1,C,9.7363,-1.494
11100,_8,0,1,C,8.7363,-1.494
11100,_9,1,4,N,8.4272,-0.5429
11100,_10,0,1,C,7.4491,-0.335
11100,_11,0,1,C,6.78,-1.0782
11100,_12,0,1,C,7.089,-2.0292
11100,_13,0,1,C,8.0671,-2.2371
11100,_14,0,1,C,8.7363,-3.226
11100,_15,0,1,C,9.7363,-3.226
11100,_16,0,1,C,12.0527,-2.7724
11100,_17,0,1,C,11.7437,-3.7234
11100,_18,0,1,C,12.4128,-4.4666
11100,_19,0,1,C,13.0308,-2.5644
11100,_20,0,1,C,13.7,-3.3076
11100,_21,0,1,C,13.3909,-4.2586
11100,_22,0,1,C,6.4199,-2.7724
11100,_23,0,1,C,6.7289,-3.7234
11100,_24,0,1,C,6.0598,-4.4666
11100,_25,0,1,C,5.0816,-4.2587
11100,_26,0,1,C,4.7726,-3.3076
11100,_27,0,1,C,5.4417,-2.5645
11100,_28,1,4,N,10.0453,-0.5429
11100,_29,0,1,C,11.0234,-0.335
11100,_30,0,1,C,11.6926,-1.0782
11100,_31,0,1,C,11.3835,-2.0292
11100,_32,0,1,C,10.4054,-2.2371
11100,_33,0,1,C,9.7363,-1.494
11100,_34,0,1,C,8.7363,-1.494
11100,_35,1,4,N,8.4272,-0.5429
11100,_36,0,1,C,7.4491,-0.335
11100,_37,0,1,C,6.78,-1.0782
11100,_38,0,1,C,7.089,-2.0292
11100,_39,0,1,C,8.0671,-2.2371
11100,_40,0,1,C,8.7363,-3.226
11100,_41,0,1,C,9.7363,-3.226
11100,_42,0,1,C,15.4235,-2.5573
11100,_43,0,1,C,14.5736,-3.0842
11100,_44,0,1,C,14.605,-4.0837
11100,_45,0,1,C,16.3048,-3.0298
11100,_46,0,1,C,16.3362,-4.0293
11100,_47,0,1,C,15.4863,-4.5563
11100,_48,0,1,C,3.1523,-2.4188
11100,_49,0,1,C,2.2028,-2.7327
11100,_50,0,1,C,2,-3.712
11100,_51,0,1,C,2.7467,-4.3774
11100,_52,0,1,C,3.6962,-4.0635
11100,_53,0,1,C,3.8989,-3.0841
11100,_54,1,4,N,8.4272,0.6326
11100,_55,0,1,C,7.4491,0.4247
11100,_56,0,1,C,6.78,1.1679
11100,_57,0,1,C,7.089,2.1189
11100,_58,0,1,C,8.0671,2.3268
11100,_59,0,1,C,8.7363,1.5837
11100,_60,0,1,C,9.7363,1.5837
11100,_61,1,4,N,10.0453,0.6326
11100,_62,0,1,C,11.0234,0.4247
11100,_63,0,1,C,11.6925,1.1679
11100,_64,0,1,C,11.3835,2.1189
11100,_65,0,1,C,10.4054,2.3268
11100,_66,0,1,C,9.7362,3.3157
11100,_67,0,1,C,8.7362,3.3157
11100,_68,0,1,C,6.7289,3.8131
11100,_69,0,1,C,6.4198,2.8621
11100,_70,0,1,C,5.4417,2.6541
11100,_71,0,1,C,6.0597,4.5563
11100,_72,0,1,C,5.0816,4.3483
11100,_73,0,1,C,4.7726,3.3973
11100,_74,0,1,C,12.4128,4.5563
11100,_75,0,1,C,11.7436,3.8131
11100,_76,0,1,C,12.0527,2.8621
11100,_77,0,1,C,13.0308,2.6542
11100,_78,0,1,C,13.6999,3.3973
11100,_79,0,1,C,13.3909,4.3484
11100,_80,3,36,Rh,9.2363,0.0448
11509,_1,0,1,C,7.1962,0.25
11509,_2,0,2,O,8.0622,-0.25
11509,_3,0,2,O,7.1962,1.25
11509,_4,0,1,C,6.3301,-0.25
11509,_5,0,4,N,6.3301,-1.25
11509,_6,0,1,C,5.4641,0.25
11509,_7,0,1,C,4.5981,-0.25
11509,_8,0,5,S,3.7321,0.25
11509,_9,0,1,C,2.866,-0.25
11509,_10,0,22,F,2,0.25
11509,_11,0,22,F,2.866,-1.25
11227,_1,0,1,C,13.2583,1.75
11227,_2,0,1,C,12.3923,1.25
11227,_3,0,1,C,12.3923,0.25
11227,_4,0,1,C,11.5263,-0.25
11227,_5,0,1,C,10.6603,0.25
11227,_6,0,1,C,9.7942,-0.25
11227,_7,0,1,C,9.7942,-1.25
11227,_8,0,1,C,10.6602,-1.75
11227,_9,0,1,C,10.6602,-2.75
11227,_10,0,1,C,11.5263,-1.25
11227,_11,0,1,C,13.2583,-0.25
11227,_12,0,1,C,14.1244,0.25
11227,_13,0,1,C,14.9904,-0.25
11227,_14,0,1,C,14.1244,1.25
11227,_15,0,4,N,14.9904,1.75
11227,_16,0,4,N,15.8564,1.25
11227,_17,0,1,C,16.7224,1.75
11227,_18,0,1,C,17.5885,1.25
11227,_19,0,1,C,18.4545,1.75
11227,_20,0,1,C,18.4545,2.75
11227,_21,0,1,C,16.7224,2.75
11227,_22,0,1,C,17.5885,3.25
11227,_23,0,4,N,8.9282,-1.75
11227,_24,0,4,N,8.0622,-1.25
11227,_25,0,1,C,7.1961,-1.75
11227,_26,0,1,C,7.1961,-2.75
11227,_27,0,1,C,6.3301,-3.25
11227,_28,0,1,C,5.4641,-2.75
11227,_29,0,1,C,5.4641,-1.75
11227,_30,0,1,C,6.3301,-1.25
11227,_31,0,2,O,6.3301,-0.25
11227,_32,0,1,C,4.5981,-1.25
11227,_33,0,1,C,3.732,-1.75
11227,_34,0,1,C,3.732,-2.75
11227,_35,0,1,C,4.5981,-3.25
11227,_36,0,4,N,4.5981,-0.25
11227,_37,0,5,S,2.866,-1.25
11227,_38,0,2,O,2,-0.75
11227,_39,0,2,O,3.366,-0.3839
11227,_40,-1,2,O,2.366,-2.116
11227,_41,0,5,S,4.5981,-4.25
11227,_42,0,2,O,4.5981,-5.25
11227,_43,1,2,O,5.5981,-4.25
11227,_44,0,2,O,3.5981,-4.25
11227,_45,0,2,O,17.5885,0.25
11227,_46,0,1,C,19.3205,1.25
11227,_47,0,1,C,20.1865,1.75
11227,_48,0,1,C,19.3205,3.25
11227,_49,0,1,C,20.1865,2.75
11227,_50,0,4,N,19.3205,0.25
11227,_51,0,5,S,21.0526,1.25
11227,_52,0,2,O,21.9186,0.75
11227,_53,1,2,O,20.5526,0.3839
11227,_54,0,2,O,21.5526,2.116
11227,_55,0,5,S,19.3205,4.25
11227,_56,0,2,O,19.3205,5.25
11227,_57,0,2,O,18.3205,4.25
11227,_58,-1,2,O,20.3205,4.25
11227,_59,0,38,Ga,23.9186,0
15752,_1,0,1,C,16.7225,3.433
15752,_2,0,1,C,15.8564,2.933
15752,_3,0,1,C,14.9904,3.433
15752,_4,0,1,C,14.9904,4.433
15752,_5,0,1,C,15.8564,4.933
15752,_6,0,1,C,16.7225,4.433
15752,_7,0,1,C,17.5885,2.933
15752,_8,0,1,C,18.4545,3.433
15752,_9,0,1,C,18.4545,4.433
15752,_10,0,1,C,17.5885,4.933
