Date/time,Syslog priority,Operation,Message code,Protocol,Source IP,Destination IP,Source hostname,Destination hostname,Source port,Destination port,Destination service,Direction,Connections built,Connections torn down
05/Apr/2012 18:22:39,Info,Built,ASA-6-302013,TCP,172.23.22.175,10.32.0.202,(empty),(empty),1280,80,http,outbound,1,0
05/Apr/2012 18:22:39,Info,Teardown,ASA-6-302014,TCP,172.23.21.243,10.32.0.209,(empty),(empty),1245,80,http,outbound,0,1
05/Apr/2012 18:22:39,Info,Teardown,ASA-6-302014,TCP,172.23.22.53,10.32.0.206,(empty),(empty),1278,80,http,outbound,0,1
05/Apr/2012 18:22:39,Info,Built,ASA-6-302013,TCP,172.23.22.252,10.32.0.202,(empty),(empty),1281,80,http,outbound,1,0
05/Apr/2012 18:22:39,Info,Teardown,ASA-6-302014,TCP,172.23.22.179,10.32.1.202,(empty),(empty),1279,80,http,outbound,0,1
05/Apr/2012 18:22:39,Info,Built,ASA-6-302013,TCP,172.23.22.255,10.32.0.201,(empty),(empty),1282,80,http,outbound,1,0
05/Apr/2012 18:22:39,Info,Teardown,ASA-6-302014,TCP,172.23.22.175,10.32.0.202,(empty),(empty),1280,80,http,outbound,0,1
05/Apr/2012 18:22:39,Info,Built,ASA-6-302013,TCP,172.23.22.152,10.32.1.201,(empty),(empty),1283,80,http,outbound,1,0
05/Apr/2012 18:22:39,Info,Teardown,ASA-6-302014,TCP,172.23.22.252,10.32.0.202,(empty),(empty),1281,80,http,outbound,0,1
05/Apr/2012 18:22:39,Info,Built,ASA-6-302013,TCP,172.23.22.156,10.32.1.206,(empty),(empty),1284,80,http,outbound,1,0
05/Apr/2012 18:22:39,Info,Teardown,ASA-6-302014,TCP,172.23.22.255,10.32.0.201,(empty),(empty),1282,80,http,outbound,0,1
05/Apr/2012 18:22:39,Info,Built,ASA-6-302013,TCP,172.23.22.178,10.32.0.205,(empty),(empty),1285,80,http,outbound,1,0
05/Apr/2012 18:22:39,Info,Teardown,ASA-6-302014,TCP,172.23.22.152,10.32.1.201,(empty),(empty),1283,80,http,outbound,0,1
05/Apr/2012 18:22:39,Info,Built,ASA-6-302013,TCP,172.23.22.59,10.32.0.201,(empty),(empty),1286,80,http,outbound,1,0
05/Apr/2012 18:22:39,Info,Teardown,ASA-6-302014,TCP,172.23.22.156,10.32.1.206,(empty),(empty),1284,80,http,outbound,0,1
05/Apr/2012 18:22:39,Info,Built,ASA-6-302013,TCP,172.23.22.171,10.32.1.201,(empty),(empty),1287,80,http,outbound,1,0
05/Apr/2012 18:22:40,Info,Teardown,ASA-6-302014,TCP,172.23.22.171,10.32.1.201,(empty),(empty),1287,80,http,outbound,0,1
05/Apr/2012 18:22:40,Info,Teardown,ASA-6-302014,TCP,172.23.22.59,10.32.0.201,(empty),(empty),1286,80,http,outbound,0,1
05/Apr/2012 18:22:40,Info,Teardown,ASA-6-302014,TCP,172.23.22.178,10.32.0.205,(empty),(empty),1285,80,http,outbound,0,1
05/Apr/2012 18:22:40,Info,Built,ASA-6-302013,TCP,172.23.22.58,10.32.0.206,(empty),(empty),1289,80,http,outbound,1,0
05/Apr/2012 18:22:40,Info,Built,ASA-6-302013,TCP,172.23.22.52,10.32.1.202,(empty),(empty),1288,80,http,outbound,1,0
05/Apr/2012 18:22:40,Info,Built,ASA-6-302013,TCP,172.23.22.172,10.32.0.205,(empty),(empty),1290,80,http,outbound,1,0
05/Apr/2012 18:22:40,Info,Built,ASA-6-302013,TCP,172.23.22.250,10.32.1.204,(empty),(empty),1291,80,http,outbound,1,0
05/Apr/2012 18:22:40,Info,Built,ASA-6-302013,TCP,172.23.22.154,10.32.1.206,(empty),(empty),1292,80,http,outbound,1,0
05/Apr/2012 18:22:40,Info,Built,ASA-6-302013,TCP,172.28.29.173,10.32.0.202,(empty),(empty),1163,80,http,outbound,1,0
05/Apr/2012 18:22:40,Info,Teardown,ASA-6-302014,TCP,172.23.22.52,10.32.1.202,(empty),(empty),1288,80,http,outbound,0,1
05/Apr/2012 18:22:40,Info,Teardown,ASA-6-302014,TCP,172.28.29.171,10.32.0.205,(empty),(empty),1166,80,http,outbound,0,1
05/Apr/2012 18:22:40,Info,Teardown,ASA-6-302014,TCP,172.23.22.58,10.32.0.206,(empty),(empty),1289,80,http,outbound,0,1
05/Apr/2012 18:22:40,Info,Teardown,ASA-6-302014,TCP,172.23.22.172,10.32.0.205,(empty),(empty),1290,80,http,outbound,0,1
05/Apr/2012 18:22:40,Info,Teardown,ASA-6-302014,TCP,172.23.22.250,10.32.1.204,(empty),(empty),1291,80,http,outbound,0,1
05/Apr/2012 18:22:40,Info,Teardown,ASA-6-302014,TCP,172.23.22.154,10.32.1.206,(empty),(empty),1292,80,http,outbound,0,1
05/Apr/2012 18:22:40,Info,Built,ASA-6-302013,TCP,172.28.29.171,10.32.0.205,(empty),(empty),1166,80,http,outbound,1,0
05/Apr/2012 18:22:40,Info,Teardown,ASA-6-302014,TCP,172.28.29.8,10.32.1.201,(empty),(empty),1172,80,http,outbound,0,1
05/Apr/2012 18:22:40,Info,Built,ASA-6-302013,TCP,172.23.109.150,10.32.0.100,(empty),(empty),1374,80,http,outbound,1,0
05/Apr/2012 18:22:40,Info,Built,ASA-6-302013,TCP,172.23.109.157,10.32.0.100,(empty),(empty),1375,80,http,outbound,1,0
05/Apr/2012 18:22:40,Info,Built,ASA-6-302013,TCP,172.23.109.154,10.32.0.100,(empty),(empty),1376,80,http,outbound,1,0
05/Apr/2012 18:22:40,Info,Built,ASA-6-302013,TCP,172.23.109.58,10.32.0.100,(empty),(empty),1377,80,http,outbound,1,0
05/Apr/2012 18:22:40,Info,Built,ASA-6-302013,TCP,172.23.109.53,10.32.0.100,(empty),(empty),1378,80,http,outbound,1,0
05/Apr/2012 18:22:40,Info,Built,ASA-6-302013,TCP,172.23.109.232,10.32.0.100,(empty),(empty),1379,80,http,outbound,1,0
05/Apr/2012 18:22:40,Info,Built,ASA-6-302013,TCP,172.23.109.152,10.32.0.100,(empty),(empty),1380,80,http,outbound,1,0
05/Apr/2012 18:22:40,Info,Built,ASA-6-302013,TCP,172.23.109.234,10.32.0.100,(empty),(empty),1381,80,http,outbound,1,0
05/Apr/2012 18:22:40,Info,Teardown,ASA-6-302014,TCP,172.28.29.170,10.32.0.209,(empty),(empty),1169,80,http,outbound,0,1
05/Apr/2012 18:22:40,Info,Built,ASA-6-302013,TCP,172.23.109.156,10.32.0.100,(empty),(empty),1382,80,http,outbound,1,0
05/Apr/2012 18:22:40,Info,Teardown,ASA-6-302014,TCP,172.23.109.58,10.32.0.100,(empty),(empty),1377,80,http,outbound,0,1
05/Apr/2012 18:22:40,Info,Teardown,ASA-6-302014,TCP,172.23.109.53,10.32.0.100,(empty),(empty),1378,80,http,outbound,0,1
05/Apr/2012 18:22:40,Info,Teardown,ASA-6-302014,TCP,172.23.109.152,10.32.0.100,(empty),(empty),1380,80,http,outbound,0,1
05/Apr/2012 18:22:40,Info,Teardown,ASA-6-302014,TCP,172.23.109.150,10.32.0.100,(empty),(empty),1374,80,http,outbound,0,1
05/Apr/2012 18:22:40,Info,Teardown,ASA-6-302014,TCP,172.23.109.154,10.32.0.100,(empty),(empty),1376,80,http,outbound,0,1
05/Apr/2012 18:22:40,Info,Teardown,ASA-6-302014,TCP,172.23.109.157,10.32.0.100,(empty),(empty),1375,80,http,outbound,0,1
05/Apr/2012 18:22:40,Info,Teardown,ASA-6-302014,TCP,172.23.109.232,10.32.0.100,(empty),(empty),1379,80,http,outbound,0,1
05/Apr/2012 18:22:40,Info,Teardown,ASA-6-302014,TCP,172.23.109.234,10.32.0.100,(empty),(empty),1381,80,http,outbound,0,1
05/Apr/2012 18:22:40,Info,Teardown,ASA-6-302014,TCP,172.23.109.156,10.32.0.100,(empty),(empty),1382,80,http,outbound,0,1
05/Apr/2012 18:22:40,Info,Built,ASA-6-302013,TCP,172.23.109.151,10.32.0.100,(empty),(empty),1383,80,http,outbound,1,0
05/Apr/2012 18:22:40,Info,Built,ASA-6-302013,TCP,172.23.109.231,10.32.0.100,(empty),(empty),1384,80,http,outbound,1,0
05/Apr/2012 18:22:40,Info,Built,ASA-6-302013,TCP,172.23.109.236,10.32.0.100,(empty),(empty),1385,80,http,outbound,1,0
05/Apr/2012 18:22:41,Info,Teardown,ASA-6-302014,TCP,172.23.109.236,10.32.0.100,(empty),(empty),1385,80,http,outbound,0,1
05/Apr/2012 18:22:41,Info,Built,ASA-6-302013,TCP,172.23.109.56,10.32.0.100,(empty),(empty),1386,80,http,outbound,1,0
05/Apr/2012 18:22:41,Info,Built,ASA-6-302013,TCP,172.23.109.59,10.32.0.100,(empty),(empty),1388,80,http,outbound,1,0
05/Apr/2012 18:22:41,Info,Built,ASA-6-302013,TCP,172.23.109.233,10.32.0.100,(empty),(empty),1387,80,http,outbound,1,0
05/Apr/2012 18:22:41,Info,Built,ASA-6-302013,TCP,172.23.109.158,10.32.0.100,(empty),(empty),1389,80,http,outbound,1,0
05/Apr/2012 18:22:41,Info,Built,ASA-6-302013,TCP,172.23.109.55,10.32.0.100,(empty),(empty),1390,80,http,outbound,1,0
05/Apr/2012 18:22:41,Info,Teardown,ASA-6-302014,TCP,172.23.109.59,10.32.0.100,(empty),(empty),1388,80,http,outbound,0,1
05/Apr/2012 18:22:41,Info,Teardown,ASA-6-302014,TCP,172.23.109.151,10.32.0.100,(empty),(empty),1383,80,http,outbound,0,1
05/Apr/2012 18:22:41,Info,Teardown,ASA-6-302014,TCP,172.23.109.231,10.32.0.100,(empty),(empty),1384,80,http,outbound,0,1
05/Apr/2012 18:22:41,Info,Teardown,ASA-6-302014,TCP,172.23.109.233,10.32.0.100,(empty),(empty),1387,80,http,outbound,0,1
05/Apr/2012 18:22:41,Info,Teardown,ASA-6-302014,TCP,172.23.109.56,10.32.0.100,(empty),(empty),1386,80,http,outbound,0,1
05/Apr/2012 18:22:41,Info,Teardown,ASA-6-302014,TCP,172.23.109.158,10.32.0.100,(empty),(empty),1389,80,http,outbound,0,1
05/Apr/2012 18:22:41,Info,Teardown,ASA-6-302014,TCP,172.23.109.55,10.32.0.100,(empty),(empty),1390,80,http,outbound,0,1
05/Apr/2012 18:22:41,Info,Built,ASA-6-302013,TCP,172.23.109.230,10.32.0.100,(empty),(empty),1392,80,http,outbound,1,0
05/Apr/2012 18:22:41,Info,Built,ASA-6-302013,TCP,172.23.109.51,10.32.0.100,(empty),(empty),1391,80,http,outbound,1,0
05/Apr/2012 18:22:41,Info,Built,ASA-6-302013,TCP,172.23.109.52,10.32.0.100,(empty),(empty),1393,80,http,outbound,1,0
05/Apr/2012 18:22:41,Info,Built,ASA-6-302013,TCP,172.23.109.239,10.32.0.100,(empty),(empty),1394,80,http,outbound,1,0
05/Apr/2012 18:22:41,Info,Built,ASA-6-302013,TCP,172.23.109.153,10.32.0.100,(empty),(empty),1395,80,http,outbound,1,0
05/Apr/2012 18:22:41,Info,Teardown,ASA-6-302014,TCP,172.28.29.24,10.32.0.204,(empty),(empty),1164,80,http,outbound,0,1
05/Apr/2012 18:22:41,Info,Teardown,ASA-6-302014,TCP,172.28.29.29,10.32.0.205,(empty),(empty),1171,80,http,outbound,0,1
05/Apr/2012 18:22:41,Info,Teardown,ASA-6-302014,TCP,172.28.29.3,10.32.1.202,(empty),(empty),1167,80,http,outbound,0,1
05/Apr/2012 18:22:41,Info,Teardown,ASA-6-302014,TCP,172.28.29.1,10.32.0.204,(empty),(empty),1168,80,http,outbound,0,1
05/Apr/2012 18:22:41,Info,Built,ASA-6-302013,TCP,172.23.109.155,10.32.0.100,(empty),(empty),1396,80,http,outbound,1,0
05/Apr/2012 18:22:41,Info,Teardown,ASA-6-302014,TCP,172.23.109.230,10.32.0.100,(empty),(empty),1392,80,http,outbound,0,1
05/Apr/2012 18:22:41,Info,Teardown,ASA-6-302014,TCP,172.23.109.51,10.32.0.100,(empty),(empty),1391,80,http,outbound,0,1
05/Apr/2012 18:22:41,Info,Teardown,ASA-6-302014,TCP,172.28.29.7,10.32.0.201,(empty),(empty),1165,80,http,outbound,0,1
05/Apr/2012 18:22:41,Info,Teardown,ASA-6-302014,TCP,172.23.109.239,10.32.0.100,(empty),(empty),1394,80,http,outbound,0,1
05/Apr/2012 18:22:41,Info,Teardown,ASA-6-302014,TCP,172.23.109.52,10.32.0.100,(empty),(empty),1393,80,http,outbound,0,1
05/Apr/2012 18:22:41,Info,Teardown,ASA-6-302014,TCP,172.23.109.153,10.32.0.100,(empty),(empty),1395,80,http,outbound,0,1
05/Apr/2012 18:22:41,Info,Teardown,ASA-6-302014,TCP,172.23.109.155,10.32.0.100,(empty),(empty),1396,80,http,outbound,0,1
05/Apr/2012 18:22:41,Info,Built,ASA-6-302013,TCP,172.23.109.159,10.32.0.100,(empty),(empty),1397,80,http,outbound,1,0
05/Apr/2012 18:22:41,Info,Built,ASA-6-302013,TCP,172.23.109.57,10.32.0.100,(empty),(empty),1398,80,http,outbound,1,0
05/Apr/2012 18:22:41,Info,Built,ASA-6-302013,TCP,172.23.109.235,10.32.0.100,(empty),(empty),1399,80,http,outbound,1,0
05/Apr/2012 18:22:41,Info,Built,ASA-6-302013,TCP,172.23.109.238,10.32.0.100,(empty),(empty),1400,80,http,outbound,1,0
05/Apr/2012 18:22:41,Info,Built,ASA-6-302013,TCP,172.23.109.54,10.32.0.100,(empty),(empty),1401,80,http,outbound,1,0
05/Apr/2012 18:22:41,Info,Built,ASA-6-302013,TCP,172.23.109.237,10.32.0.100,(empty),(empty),1402,80,http,outbound,1,0
05/Apr/2012 18:22:41,Info,Built,ASA-6-302013,TCP,172.23.109.50,10.32.0.100,(empty),(empty),1403,80,http,outbound,1,0
05/Apr/2012 18:22:41,Info,Teardown,ASA-6-302014,TCP,172.23.109.159,10.32.0.100,(empty),(empty),1397,80,http,outbound,0,1
05/Apr/2012 18:22:41,Info,Teardown,ASA-6-302014,TCP,172.23.109.57,10.32.0.100,(empty),(empty),1398,80,http,outbound,0,1
05/Apr/2012 18:22:41,Info,Teardown,ASA-6-302014,TCP,172.23.109.235,10.32.0.100,(empty),(empty),1399,80,http,outbound,0,1
05/Apr/2012 18:22:41,Info,Teardown,ASA-6-302014,TCP,172.23.109.238,10.32.0.100,(empty),(empty),1400,80,http,outbound,0,1
05/Apr/2012 18:22:41,Info,Teardown,ASA-6-302014,TCP,172.23.109.54,10.32.0.100,(empty),(empty),1401,80,http,outbound,0,1
05/Apr/2012 18:22:41,Info,Teardown,ASA-6-302014,TCP,172.23.109.237,10.32.0.100,(empty),(empty),1402,80,http,outbound,0,1
05/Apr/2012 18:22:41,Info,Teardown,ASA-6-302014,TCP,172.23.109.50,10.32.0.100,(empty),(empty),1403,80,http,outbound,0,1
05/Apr/2012 18:22:41,Info,Teardown,ASA-6-302014,TCP,172.28.29.178,10.32.1.203,(empty),(empty),1170,80,http,outbound,0,1
05/Apr/2012 18:22:45,Info,Teardown,ASA-6-302014,TCP,172.28.29.173,10.32.0.202,(empty),(empty),1163,80,http,outbound,0,1
05/Apr/2012 18:22:52,Info,Built,ASA-6-302013,TCP,172.28.29.6,10.32.0.209,(empty),(empty),1173,80,http,outbound,1,0
05/Apr/2012 18:22:52,Info,(empty),ASA-6-110003,(empty),(empty),(empty),(empty),(empty),(empty),(empty),(empty),(empty),0,0
05/Apr/2012 18:22:52,Info,Built,ASA-6-302013,TCP,172.28.29.20,10.32.1.202,(empty),(empty),1174,80,http,outbound,1,0
05/Apr/2012 18:22:52,Info,Built,ASA-6-302013,TCP,172.28.29.174,10.32.0.205,(empty),(empty),1175,80,http,outbound,1,0
05/Apr/2012 18:22:52,Info,Teardown,ASA-6-302014,TCP,172.28.29.6,10.32.0.209,(empty),(empty),1173,80,http,outbound,0,1
05/Apr/2012 18:22:52,Info,Teardown,ASA-6-302014,TCP,172.28.29.20,10.32.1.202,(empty),(empty),1174,80,http,outbound,0,1
05/Apr/2012 18:22:52,Info,Teardown,ASA-6-302014,TCP,172.28.29.174,10.32.0.205,(empty),(empty),1175,80,http,outbound,0,1
05/Apr/2012 18:22:52,Info,Built,ASA-6-302013,TCP,172.28.29.22,10.32.1.202,(empty),(empty),1177,80,http,outbound,1,0
05/Apr/2012 18:22:52,Info,Built,ASA-6-302013,TCP,172.28.29.27,10.32.1.203,(empty),(empty),1176,80,http,outbound,1,0
05/Apr/2012 18:22:52,Info,Built,ASA-6-302013,TCP,172.28.29.176,10.32.1.203,(empty),(empty),1178,80,http,outbound,1,0
05/Apr/2012 18:22:52,Info,Teardown,ASA-6-302014,TCP,172.28.29.22,10.32.1.202,(empty),(empty),1177,80,http,outbound,0,1
05/Apr/2012 18:22:52,Info,Teardown,ASA-6-302014,TCP,172.28.29.27,10.32.1.203,(empty),(empty),1176,80,http,outbound,0,1
05/Apr/2012 18:22:52,Info,Teardown,ASA-6-302014,TCP,172.28.29.176,10.32.1.203,(empty),(empty),1178,80,http,outbound,0,1
05/Apr/2012 18:22:52,Info,Built,ASA-6-302013,TCP,172.28.29.9,10.32.1.204,(empty),(empty),1179,80,http,outbound,1,0
05/Apr/2012 18:22:52,Info,Built,ASA-6-302013,TCP,172.28.29.172,10.32.0.201,(empty),(empty),1180,80,http,outbound,1,0
05/Apr/2012 18:22:52,Info,Built,ASA-6-302013,TCP,172.28.29.28,10.32.0.206,(empty),(empty),1181,80,http,outbound,1,0
05/Apr/2012 18:22:52,Info,Built,ASA-6-302013,TCP,172.28.29.26,10.32.0.209,(empty),(empty),1182,80,http,outbound,1,0
05/Apr/2012 18:22:52,Info,Teardown,ASA-6-302014,TCP,172.28.29.9,10.32.1.204,(empty),(empty),1179,80,http,outbound,0,1
05/Apr/2012 18:22:52,Info,Teardown,ASA-6-302014,TCP,172.28.29.172,10.32.0.201,(empty),(empty),1180,80,http,outbound,0,1
05/Apr/2012 18:22:52,Info,Teardown,ASA-6-302014,TCP,172.28.29.28,10.32.0.206,(empty),(empty),1181,80,http,outbound,0,1
05/Apr/2012 18:22:52,Info,Teardown,ASA-6-302014,TCP,172.28.29.26,10.32.0.209,(empty),(empty),1182,80,http,outbound,0,1
05/Apr/2012 18:22:54,Info,Deny,ASA-6-106015,TCP,10.32.1.203,172.28.29.27,(empty),(empty),80,1176,1176_tcp,(empty),0,0
05/Apr/2012 18:22:54,Info,Deny,ASA-6-106015,TCP,10.32.0.206,172.28.29.28,(empty),(empty),80,1181,1181_tcp,(empty),0,0
05/Apr/2012 18:22:55,Info,Deny,ASA-6-106015,TCP,10.32.1.202,172.28.29.22,(empty),(empty),80,1177,1177_tcp,(empty),0,0
05/Apr/2012 18:22:55,Info,Deny,ASA-6-106015,TCP,10.32.0.209,172.28.29.26,(empty),(empty),80,1182,1182_tcp,(empty),0,0
05/Apr/2012 18:22:55,Info,Deny,ASA-6-106015,TCP,10.32.0.205,172.28.29.174,(empty),(empty),80,1175,1175_tcp,(empty),0,0
05/Apr/2012 18:22:55,Info,Built,ASA-6-302013,TCP,172.28.29.6,10.32.0.209,(empty),(empty),1173,80,http,outbound,1,0
05/Apr/2012 18:22:55,Info,Built,ASA-6-302013,TCP,172.28.29.20,10.32.1.202,(empty),(empty),1174,80,http,outbound,1,0
05/Apr/2012 18:22:55,Info,Built,ASA-6-302013,TCP,172.28.29.174,10.32.0.205,(empty),(empty),1175,80,http,outbound,1,0
05/Apr/2012 18:22:55,Info,Built,ASA-6-302013,TCP,172.28.29.22,10.32.1.202,(empty),(empty),1177,80,http,outbound,1,0
05/Apr/2012 18:22:55,Info,Built,ASA-6-302013,TCP,172.28.29.27,10.32.1.203,(empty),(empty),1176,80,http,outbound,1,0
05/Apr/2012 18:22:55,Info,Built,ASA-6-302013,TCP,172.28.29.176,10.32.1.203,(empty),(empty),1178,80,http,outbound,1,0
05/Apr/2012 18:22:55,Info,Built,ASA-6-302013,TCP,172.28.29.9,10.32.1.204,(empty),(empty),1179,80,http,outbound,1,0
05/Apr/2012 18:22:55,Info,Built,ASA-6-302013,TCP,172.28.29.172,10.32.0.201,(empty),(empty),1180,80,http,outbound,1,0
05/Apr/2012 18:22:55,Info,Built,ASA-6-302013,TCP,172.28.29.28,10.32.0.206,(empty),(empty),1181,80,http,outbound,1,0
05/Apr/2012 18:22:55,Info,Built,ASA-6-302013,TCP,172.28.29.26,10.32.0.209,(empty),(empty),1182,80,http,outbound,1,0
05/Apr/2012 18:22:55,Info,Teardown,ASA-6-302014,TCP,172.28.29.6,10.32.0.209,(empty),(empty),1173,80,http,outbound,0,1
05/Apr/2012 18:22:55,Info,Teardown,ASA-6-302014,TCP,172.28.29.20,10.32.1.202,(empty),(empty),1174,80,http,outbound,0,1
05/Apr/2012 18:22:55,Info,Teardown,ASA-6-302014,TCP,172.28.29.176,10.32.1.203,(empty),(empty),1178,80,http,outbound,0,1
05/Apr/2012 18:22:56,Info,Teardown,ASA-6-302014,TCP,172.28.29.172,10.32.0.201,(empty),(empty),1180,80,http,outbound,0,1
05/Apr/2012 18:22:56,Info,Teardown,ASA-6-302014,TCP,172.28.29.9,10.32.1.204,(empty),(empty),1179,80,http,outbound,0,1
05/Apr/2012 18:23:01,Info,Built,ASA-6-302013,TCP,172.28.29.6,10.32.0.209,(empty),(empty),1173,80,http,outbound,1,0
05/Apr/2012 18:23:01,Info,Built,ASA-6-302013,TCP,172.28.29.20,10.32.1.202,(empty),(empty),1174,80,http,outbound,1,0
05/Apr/2012 18:23:01,Info,Teardown,ASA-6-302014,TCP,172.28.29.27,10.32.1.203,(empty),(empty),1176,80,http,outbound,0,1
05/Apr/2012 18:23:01,Info,Teardown,ASA-6-302014,TCP,172.28.29.28,10.32.0.206,(empty),(empty),1181,80,http,outbound,0,1
05/Apr/2012 18:23:01,Info,Built,ASA-6-302013,TCP,172.28.29.27,10.32.1.203,(empty),(empty),1176,80,http,outbound,1,0
05/Apr/2012 18:23:01,Info,Built,ASA-6-302013,TCP,172.28.29.176,10.32.1.203,(empty),(empty),1178,80,http,outbound,1,0
05/Apr/2012 18:23:01,Info,Built,ASA-6-302013,TCP,172.28.29.9,10.32.1.204,(empty),(empty),1179,80,http,outbound,1,0
05/Apr/2012 18:23:01,Info,Built,ASA-6-302013,TCP,172.28.29.172,10.32.0.201,(empty),(empty),1180,80,http,outbound,1,0
05/Apr/2012 18:23:01,Info,Built,ASA-6-302013,TCP,172.28.29.28,10.32.0.206,(empty),(empty),1181,80,http,outbound,1,0
05/Apr/2012 18:23:01,Info,Teardown,ASA-6-302014,TCP,172.28.29.22,10.32.1.202,(empty),(empty),1177,80,http,outbound,0,1
05/Apr/2012 18:23:01,Info,Teardown,ASA-6-302014,TCP,172.28.29.26,10.32.0.209,(empty),(empty),1182,80,http,outbound,0,1
05/Apr/2012 18:23:01,Info,Teardown,ASA-6-302014,TCP,172.28.29.174,10.32.0.205,(empty),(empty),1175,80,http,outbound,0,1
05/Apr/2012 18:23:04,Info,(empty),ASA-6-110003,(empty),(empty),(empty),(empty),(empty),(empty),(empty),(empty),(empty),0,0
05/Apr/2012 18:23:04,Info,Teardown,ASA-6-302014,TCP,172.28.29.6,10.32.0.209,(empty),(empty),1173,80,http,outbound,0,1
05/Apr/2012 18:23:05,Info,Teardown,ASA-6-302014,TCP,172.28.29.20,10.32.1.202,(empty),(empty),1174,80,http,outbound,0,1
05/Apr/2012 18:23:05,Info,Teardown,ASA-6-302014,TCP,172.28.29.176,10.32.1.203,(empty),(empty),1178,80,http,outbound,0,1
05/Apr/2012 18:23:05,Info,Teardown,ASA-6-302014,TCP,172.28.29.172,10.32.0.201,(empty),(empty),1180,80,http,outbound,0,1
05/Apr/2012 18:23:06,Info,Teardown,ASA-6-302014,TCP,172.28.29.9,10.32.1.204,(empty),(empty),1179,80,http,outbound,0,1
05/Apr/2012 18:23:10,Info,Teardown,ASA-6-302014,TCP,172.28.29.171,10.32.0.205,(empty),(empty),1166,80,http,outbound,0,1
05/Apr/2012 18:23:13,Info,Built,ASA-6-302013,TCP,172.28.29.78,10.32.1.203,(empty),(empty),1183,80,http,outbound,1,0
05/Apr/2012 18:23:13,Info,Teardown,ASA-6-302014,TCP,172.28.29.78,10.32.1.203,(empty),(empty),1183,80,http,outbound,0,1
05/Apr/2012 18:23:13,Info,Built,ASA-6-302013,TCP,172.28.29.79,10.32.1.206,(empty),(empty),1184,80,http,outbound,1,0
05/Apr/2012 18:23:13,Info,Built,ASA-6-302013,TCP,172.28.29.2,10.32.1.204,(empty),(empty),1185,80,http,outbound,1,0
05/Apr/2012 18:23:13,Info,Teardown,ASA-6-302014,TCP,172.28.29.79,10.32.1.206,(empty),(empty),1184,80,http,outbound,0,1
05/Apr/2012 18:23:13,Info,Teardown,ASA-6-302014,TCP,172.28.29.2,10.32.1.204,(empty),(empty),1185,80,http,outbound,0,1
05/Apr/2012 18:23:13,Info,Built,ASA-6-302013,TCP,172.28.29.175,10.32.0.206,(empty),(empty),1186,80,http,outbound,1,0
05/Apr/2012 18:23:13,Info,Built,ASA-6-302013,TCP,172.28.29.23,10.32.1.204,(empty),(empty),1187,80,http,outbound,1,0
05/Apr/2012 18:23:13,Info,Teardown,ASA-6-302014,TCP,172.28.29.175,10.32.0.206,(empty),(empty),1186,80,http,outbound,0,1
05/Apr/2012 18:23:13,Info,Built,ASA-6-302013,TCP,172.28.29.25,10.32.0.204,(empty),(empty),1188,80,http,outbound,1,0
05/Apr/2012 18:23:13,Info,Teardown,ASA-6-302014,TCP,172.28.29.23,10.32.1.204,(empty),(empty),1187,80,http,outbound,0,1
05/Apr/2012 18:23:13,Info,Built,ASA-6-302013,TCP,172.28.29.0,10.32.1.206,(empty),(empty),1189,80,http,outbound,1,0
05/Apr/2012 18:23:13,Info,Built,ASA-6-302013,TCP,172.28.29.177,10.32.1.204,(empty),(empty),1190,80,http,outbound,1,0
05/Apr/2012 18:23:13,Info,Built,ASA-6-302013,TCP,172.28.29.21,10.32.1.203,(empty),(empty),1192,80,http,outbound,1,0
05/Apr/2012 18:23:13,Info,Built,ASA-6-302013,TCP,172.28.29.179,10.32.0.209,(empty),(empty),1191,80,http,outbound,1,0
05/Apr/2012 18:23:13,Info,Teardown,ASA-6-302014,TCP,172.28.29.25,10.32.0.204,(empty),(empty),1188,80,http,outbound,0,1
05/Apr/2012 18:23:13,Info,Teardown,ASA-6-302014,TCP,172.28.29.0,10.32.1.206,(empty),(empty),1189,80,http,outbound,0,1
05/Apr/2012 18:23:13,Info,Teardown,ASA-6-302014,TCP,172.28.29.177,10.32.1.204,(empty),(empty),1190,80,http,outbound,0,1
05/Apr/2012 18:23:13,Info,Teardown,ASA-6-302014,TCP,172.28.29.21,10.32.1.203,(empty),(empty),1192,80,http,outbound,0,1
05/Apr/2012 18:23:13,Info,Teardown,ASA-6-302014,TCP,172.28.29.179,10.32.0.209,(empty),(empty),1191,80,http,outbound,0,1
05/Apr/2012 18:23:15,Info,Deny,ASA-6-106015,TCP,10.32.1.204,172.28.29.2,(empty),(empty),80,1185,1185_tcp,(empty),0,0
05/Apr/2012 18:23:15,Info,Deny,ASA-6-106015,TCP,10.32.1.204,172.28.29.23,(empty),(empty),80,1187,1187_tcp,(empty),0,0
05/Apr/2012 18:23:16,Info,Deny,ASA-6-106015,TCP,10.32.1.204,172.28.29.177,(empty),(empty),80,1190,1190_tcp,(empty),0,0
05/Apr/2012 18:23:16,Info,Deny,ASA-6-106015,TCP,10.32.1.203,172.28.29.78,(empty),(empty),80,1183,1183_tcp,(empty),0,0
05/Apr/2012 18:23:16,Info,Built,ASA-6-302013,TCP,172.28.29.78,10.32.1.203,(empty),(empty),1183,80,http,outbound,1,0
05/Apr/2012 18:23:16,Info,Built,ASA-6-302013,TCP,172.28.29.79,10.32.1.206,(empty),(empty),1184,80,http,outbound,1,0
